,station,time,dis,dis7
0,G5115,1997-01-02,29.887125,25.818499
1,G5115,1997-01-05,34.45482,25.840094
2,G5115,1997-01-09,28.604008,24.145113
3,G5115,1997-01-12,24.819427,24.749798
4,G5115,1997-01-16,26.0439,24.950525
5,G5115,1997-01-19,37.10276,28.436668
6,G5115,1997-01-23,33.079178,27.208065
7,G5115,1997-01-26,44.894688,28.9527
8,G5115,1997-01-30,28.828064,24.037233
9,G5115,1997-02-02,26.006178,22.548645
10,G5115,1997-02-06,23.247766,21.477888
11,G5115,1997-02-09,21.59026,20.796738
12,G5115,1997-02-13,20.767128,20.32753
13,G5115,1997-02-16,20.909575,20.207117
14,G5115,1997-02-20,20.081032,19.648087
15,G5115,1997-02-23,19.687449,19.69874
16,G5115,1997-02-27,21.886608,22.887968
17,G5115,1997-03-02,32.050232,23.282568
18,G5115,1997-03-06,22.600344,22.378613
19,G5115,1997-03-09,24.325481,21.411057
20,G5115,1997-03-13,24.686968,38.166897
21,G5115,1997-03-16,32.756344,29.472744
22,G5115,1997-03-20,32.698383,69.95738
23,G5115,1997-03-23,67.46161,130.33391
24,G5115,1997-03-27,204.83482,143.20401
25,G5115,1997-03-30,154.03574,166.48868
26,G5115,1997-04-03,253.04752,202.46304
27,G5115,1997-04-06,275.4158,360.44205
28,G5115,1997-04-10,327.31027,136.1979
29,G5115,1997-04-13,187.42578,85.603745
30,G5115,1997-04-17,127.40322,188.45746
31,G5115,1997-04-20,337.27246,337.96793
32,G5115,1997-04-24,401.06644,294.81555
33,G5115,1997-04-27,433.76852,198.98654
34,G5115,1997-05-01,284.57785,143.75127
35,G5115,1997-05-04,267.84586,157.59196
36,G5115,1997-05-08,351.05624,144.02654
37,G5115,1997-05-11,357.60333,243.08511
38,G5115,1997-05-15,351.5483,153.00188
39,G5115,1997-05-18,218.18121,101.6414
40,G5115,1997-05-22,151.37904,77.170654
41,G5115,1997-05-25,210.26099,122.513016
42,G5115,1997-05-29,205.03102,92.83324
43,G5115,1997-06-01,193.17892,87.85485
44,G5115,1997-06-05,122.81272,68.4163
45,G5115,1997-06-08,100.504395,55.77114
46,G5115,1997-06-12,139.43689,97.03709
47,G5115,1997-06-15,169.46161,106.69262
48,G5115,1997-06-19,195.55576,101.27018
49,G5115,1997-06-22,137.00987,73.816216
50,G5115,1997-06-26,123.06737,119.43169
51,G5115,1997-06-29,159.57573,121.50051
52,G5115,1997-07-03,223.04079,146.6593
53,G5115,1997-07-06,348.82654,159.80838
54,G5115,1997-07-10,188.93106,93.00021
55,G5115,1997-07-13,137.69899,65.3654
56,G5115,1997-07-17,125.14014,102.360374
57,G5115,1997-07-20,158.15392,148.09709
58,G5115,1997-07-24,217.16573,121.35668
59,G5115,1997-07-27,231.18002,136.60901
60,G5115,1997-07-31,178.0947,148.12776
61,G5115,1997-08-03,216.05771,156.19868
62,G5115,1997-08-07,271.40247,120.640205
63,G5115,1997-08-10,151.01572,77.99402
64,G5115,1997-08-14,131.14429,73.83062
65,G5115,1997-08-17,111.25629,101.03385
66,G5115,1997-08-21,137.8586,83.075676
67,G5115,1997-08-24,187.51385,119.30999
68,G5115,1997-08-28,151.15019,68.30433
69,G5115,1997-08-31,103.818726,62.08251
70,G5115,1997-09-04,98.92247,51.536694
71,G5115,1997-09-07,105.59794,53.82399
72,G5115,1997-09-11,86.3707,56.03076
73,G5115,1997-09-14,94.566025,59.64226
74,G5115,1997-09-18,84.21242,111.69017
75,G5115,1997-09-21,166.57727,257.62683
76,G5115,1997-09-25,203.94218,118.40219
77,G5115,1997-09-28,255.74242,159.51886
78,G5115,1997-10-02,278.29987,167.2505
79,G5115,1997-10-05,344.98856,191.67241
80,G5115,1997-10-09,324.18866,138.83818
81,G5115,1997-10-12,288.77216,227.29294
82,G5115,1997-10-16,506.83496,360.47266
83,G5115,1997-10-19,448.25232,251.3668
84,G5115,1997-10-23,345.47504,320.5969
85,G5115,1997-10-26,371.3169,188.99654
86,G5115,1997-10-30,294.11923,149.7876
87,G5115,1997-11-02,247.61014,128.32768
88,G5115,1997-11-06,188.78186,233.3124
89,G5115,1997-11-09,326.07425,387.6213
90,G5115,1997-11-13,432.7091,221.24954
91,G5115,1997-11-16,445.70755,274.30035
92,G5115,1997-11-20,320.56244,232.96033
93,G5115,1997-11-23,348.319,186.33813
94,G5115,1997-11-27,190.48593,101.51
95,G5115,1997-11-30,156.3486,106.21448
96,G5115,1997-12-04,174.67,107.66861
97,G5115,1997-12-07,181.73466,85.4069
98,G5115,1997-12-11,176.00748,92.55443
99,G5115,1997-12-14,134.03627,71.00592
100,G5115,1997-12-18,104.03395,61.118507
101,G5115,1997-12-21,96.351585,65.47704
102,G5115,1997-12-25,95.7721,61.442833
103,G5115,1997-12-28,76.188835,46.19714
104,G5115,1998-01-02,67.05402,40.237343
105,G5115,1998-01-05,56.332836,39.784492
106,G5115,1998-01-09,57.04948,113.480064
107,G5115,1998-01-12,128.20139,79.35903
108,G5115,1998-01-16,207.64297,97.03318
109,G5115,1998-01-19,144.27377,71.345695
110,G5115,1998-01-23,84.62193,49.84709
111,G5115,1998-01-26,65.052124,39.94917
112,G5115,1998-01-30,54.895718,35.28927
113,G5115,1998-02-02,45.917946,31.289902
114,G5115,1998-02-06,42.50249,35.713146
115,G5115,1998-02-09,45.166916,39.811516
116,G5115,1998-02-13,124.48826,133.55505
117,G5115,1998-02-16,134.94986,85.29537
118,G5115,1998-02-20,134.03651,63.36612
119,G5115,1998-02-23,105.47059,56.85849
120,G5115,1998-02-27,73.84139,45.593254
121,G5115,1998-03-02,60.784893,40.468258
122,G5115,1998-03-06,60.746735,41.7626
123,G5115,1998-03-09,53.5892,33.415775
124,G5115,1998-03-13,42.149284,31.045473
125,G5115,1998-03-16,40.250347,32.2713
126,G5115,1998-03-20,62.93702,44.670227
127,G5115,1998-03-23,65.61709,35.7944
128,G5115,1998-03-27,41.93239,28.502277
129,G5115,1998-03-30,34.429646,27.670893
130,G5115,1998-04-03,45.987553,46.68559
131,G5115,1998-04-06,48.216686,104.003265
132,G5115,1998-04-10,253.83003,132.42209
133,G5115,1998-04-13,102.372795,124.54081
134,G5115,1998-04-17,128.4547,117.7099
135,G5115,1998-04-20,157.39029,132.76497
136,G5115,1998-04-24,217.897,107.50694
137,G5115,1998-04-27,368.40942,179.23158
138,G5115,1998-05-01,207.62656,337.71387
139,G5115,1998-05-04,354.37134,228.46533
140,G5115,1998-05-08,358.70258,211.89452
141,G5115,1998-05-11,362.79437,318.89337
142,G5115,1998-05-15,383.15088,153.13591
143,G5115,1998-05-18,570.9584,241.89441
144,G5115,1998-05-22,299.06436,139.90257
145,G5115,1998-05-25,367.88766,167.09587
146,G5115,1998-05-29,395.82846,215.79889
147,G5115,1998-06-01,313.602,140.69324
148,G5115,1998-06-05,321.69955,156.47238
149,G5115,1998-06-08,218.00299,119.128746
150,G5115,1998-06-12,225.60889,120.62218
151,G5115,1998-06-15,155.72116,87.341194
152,G5115,1998-06-19,128.48401,114.850136
153,G5115,1998-06-22,168.01616,100.89225
154,G5115,1998-06-26,131.05551,69.13395
155,G5115,1998-06-29,110.57334,99.710625
156,G5115,1998-07-03,165.56999,92.943985
157,G5115,1998-07-06,165.0641,106.8985
158,G5115,1998-07-10,153.16423,98.92119
159,G5115,1998-07-13,152.47324,143.09966
160,G5115,1998-07-17,166.55551,138.16933
161,G5115,1998-07-20,208.85324,143.31776
162,G5115,1998-07-24,190.27347,108.97154
163,G5115,1998-07-27,207.28824,134.94395
164,G5115,1998-07-31,225.3786,99.82382
165,G5115,1998-08-03,193.39803,120.11643
166,G5115,1998-08-07,165.78787,99.806946
167,G5115,1998-08-10,165.55382,108.093445
168,G5115,1998-08-14,200.4264,124.11035
