,station,time,dis,dis7
0,G5068,1997-01-02,0.018061696,0.013818971
1,G5068,1997-01-05,0.013311195,0.011545855
2,G5068,1997-01-09,0.011191657,0.009933211
3,G5068,1997-01-12,0.009916995,0.008944334
4,G5068,1997-01-16,0.008620012,0.007892073
5,G5068,1997-01-19,0.008318366,0.010127386
6,G5068,1997-01-23,0.008916139,0.007004622
7,G5068,1997-01-26,0.035566468,0.009822829
8,G5068,1997-01-30,0.010564082,0.005909198
9,G5068,1997-02-02,0.007403228,0.005109185
10,G5068,1997-02-06,0.0049013207,0.0044556684
11,G5068,1997-02-09,0.0044565448,0.0041210344
12,G5068,1997-02-13,0.004017664,0.003740468
13,G5068,1997-02-16,0.0037406848,0.0034902147
14,G5068,1997-02-20,0.0034135045,0.003195354
15,G5068,1997-02-23,0.0031953454,0.0029966047
16,G5068,1997-02-27,0.0029343506,0.0027581998
17,G5068,1997-03-02,0.0027572692,0.0025945439
18,G5068,1997-03-06,0.0025438906,0.002400048
19,G5068,1997-03-09,0.0025066636,0.0024343957
20,G5068,1997-03-13,0.002226053,5.5706997
21,G5068,1997-03-16,2.0642192,0.8731476
22,G5068,1997-03-20,0.12503336,16.82554
23,G5068,1997-03-23,26.91339,41.93241
24,G5068,1997-03-27,36.549152,88.28781
25,G5068,1997-03-30,57.58471,39.302937
26,G5068,1997-04-03,30.481642,99.573074
27,G5068,1997-04-06,116.46753,136.40309
28,G5068,1997-04-10,75.45033,39.453243
29,G5068,1997-04-13,38.618004,23.870604
30,G5068,1997-04-17,20.425903,31.067945
31,G5068,1997-04-20,110.052864,58.014534
32,G5068,1997-04-24,68.79866,51.529507
33,G5068,1997-04-27,79.06874,40.2723
34,G5068,1997-05-01,30.13865,24.237421
35,G5068,1997-05-04,27.92956,23.737137
36,G5068,1997-05-08,35.03379,35.397564
37,G5068,1997-05-11,39.877514,51.594414
38,G5068,1997-05-15,33.850765,20.17693
39,G5068,1997-05-18,21.116608,14.768464
40,G5068,1997-05-22,12.575386,11.325382
41,G5068,1997-05-25,20.898266,14.717687
42,G5068,1997-05-29,12.871014,8.886313
43,G5068,1997-06-01,10.067119,6.3446965
44,G5068,1997-06-05,6.237821,6.403859
45,G5068,1997-06-08,4.982196,3.7426841
46,G5068,1997-06-12,7.338584,4.8049054
47,G5068,1997-06-15,9.225865,4.7519417
48,G5068,1997-06-19,11.439616,7.890155
49,G5068,1997-06-22,3.6625485,3.4626203
50,G5068,1997-06-26,3.3088965,5.3845506
51,G5068,1997-06-29,3.1489167,3.579531
52,G5068,1997-07-03,8.404682,13.235498
53,G5068,1997-07-06,24.867811,9.658866
54,G5068,1997-07-10,8.480292,3.8746777
55,G5068,1997-07-13,3.3108819,1.8371769
56,G5068,1997-07-17,2.312362,4.5631123
57,G5068,1997-07-20,5.3321414,15.486212
58,G5068,1997-07-24,11.2470255,4.345741
59,G5068,1997-07-27,6.5832515,3.0360916
60,G5068,1997-07-31,3.1905813,4.295941
61,G5068,1997-08-03,6.2815986,5.684857
62,G5068,1997-08-07,30.351068,10.64463
63,G5068,1997-08-10,4.001138,1.3736438
64,G5068,1997-08-14,3.4739554,2.514757
65,G5068,1997-08-17,1.894063,6.743009
66,G5068,1997-08-21,5.978471,2.2816336
67,G5068,1997-08-24,7.7970448,4.006484
68,G5068,1997-08-28,4.9914737,1.5756012
69,G5068,1997-08-31,3.6142254,1.6456497
70,G5068,1997-09-04,2.8998208,0.6458135
71,G5068,1997-09-07,2.2643485,0.44246903
72,G5068,1997-09-11,0.40880117,0.17881534
73,G5068,1997-09-14,0.28153285,2.0254118
74,G5068,1997-09-18,0.45103192,7.3313127
75,G5068,1997-09-21,4.5623465,3.3846517
76,G5068,1997-09-25,6.312411,4.3968077
77,G5068,1997-09-28,11.993288,11.508522
78,G5068,1997-10-02,16.084524,22.68956
79,G5068,1997-10-05,27.566385,30.596762
80,G5068,1997-10-09,34.919254,16.925394
81,G5068,1997-10-12,17.674854,40.663242
82,G5068,1997-10-16,51.717327,184.20518
83,G5068,1997-10-19,58.72927,58.908344
84,G5068,1997-10-23,89.81996,177.98296
85,G5068,1997-10-26,134.99722,66.98472
86,G5068,1997-10-30,70.628975,42.968666
87,G5068,1997-11-02,42.032898,24.63105
88,G5068,1997-11-06,22.872307,39.968597
89,G5068,1997-11-09,37.12686,101.35967
90,G5068,1997-11-13,40.398693,39.58323
91,G5068,1997-11-16,33.010563,44.888985
92,G5068,1997-11-20,32.76591,33.916237
93,G5068,1997-11-23,46.69386,30.19981
94,G5068,1997-11-27,27.409204,13.897219
95,G5068,1997-11-30,15.191929,9.126878
96,G5068,1997-12-04,20.011766,10.327539
97,G5068,1997-12-07,11.728423,6.495152
98,G5068,1997-12-11,5.2826447,3.573535
99,G5068,1997-12-14,3.5087814,2.5482275
100,G5068,1997-12-18,2.267672,1.6574682
101,G5068,1997-12-21,1.7127321,1.4310154
102,G5068,1997-12-25,1.6812024,1.2280262
103,G5068,1997-12-28,1.0856127,0.87583125
104,G5068,1998-01-02,2.801718,1.4609351
105,G5068,1998-01-05,1.7294307,1.0799309
106,G5068,1998-01-09,1.0014575,1.350365
107,G5068,1998-01-12,2.891208,1.9457288
108,G5068,1998-01-16,6.074797,3.1937096
109,G5068,1998-01-19,3.3042867,1.9988489
110,G5068,1998-01-23,1.8604679,1.1290214
111,G5068,1998-01-26,1.1238856,0.8016903
112,G5068,1998-01-30,0.7395955,0.5203447
113,G5068,1998-02-02,0.54122716,0.39587435
114,G5068,1998-02-06,0.37148783,0.34999457
115,G5068,1998-02-09,0.3366844,0.5126579
116,G5068,1998-02-13,5.7311497,9.015825
117,G5068,1998-02-16,9.570543,4.3830137
118,G5068,1998-02-20,8.945328,3.450299
119,G5068,1998-02-23,4.589346,2.1517832
120,G5068,1998-02-27,1.8477033,3.4548779
121,G5068,1998-03-02,1.7608732,2.2564008
122,G5068,1998-03-06,9.821219,3.379026
123,G5068,1998-03-09,3.133864,1.3184882
124,G5068,1998-03-13,2.759293,0.9807119
125,G5068,1998-03-16,0.9637658,0.8138877
126,G5068,1998-03-20,2.600917,1.3803655
127,G5068,1998-03-23,6.0803,1.5440693
128,G5068,1998-03-27,1.5848124,1.0119567
129,G5068,1998-03-30,1.0268279,0.5283198
130,G5068,1998-04-03,1.1568195,0.9898684
131,G5068,1998-04-06,0.60391897,1.074453
132,G5068,1998-04-10,52.420727,21.98361
133,G5068,1998-04-13,5.27252,3.8438227
134,G5068,1998-04-17,4.172953,8.103173
135,G5068,1998-04-20,10.78972,32.641983
136,G5068,1998-04-24,16.059643,12.467637
137,G5068,1998-04-27,11.0604105,17.881744
138,G5068,1998-05-01,17.14275,74.623665
139,G5068,1998-05-04,54.022465,54.999847
140,G5068,1998-05-08,45.347195,94.50608
141,G5068,1998-05-11,53.91766,87.598114
142,G5068,1998-05-15,28.866732,16.052181
143,G5068,1998-05-18,28.071024,17.335781
144,G5068,1998-05-22,13.09017,10.0235615
145,G5068,1998-05-25,9.189795,6.2079787
146,G5068,1998-05-29,7.730212,5.1600432
147,G5068,1998-06-01,7.3775625,4.5507894
148,G5068,1998-06-05,5.268076,4.2019076
149,G5068,1998-06-08,4.571555,2.654938
150,G5068,1998-06-12,3.097221,2.1288028
151,G5068,1998-06-15,1.9876468,1.787911
152,G5068,1998-06-19,1.9527518,4.3134294
153,G5068,1998-06-22,2.7458591,2.906689
154,G5068,1998-06-26,3.7530413,1.831221
155,G5068,1998-06-29,1.8519188,2.348245
156,G5068,1998-07-03,1.89136,1.940925
157,G5068,1998-07-06,1.0735141,1.8141481
158,G5068,1998-07-10,1.9319918,1.5597041
159,G5068,1998-07-13,2.5107024,2.4326718
160,G5068,1998-07-17,6.100607,11.143188
161,G5068,1998-07-20,11.493631,9.900652
162,G5068,1998-07-24,23.522274,16.448265
163,G5068,1998-07-27,16.77858,39.466362
164,G5068,1998-07-31,56.363205,34.572712
165,G5068,1998-08-03,23.0652,29.640343
166,G5068,1998-08-07,29.269966,12.9969635
167,G5068,1998-08-10,14.74428,15.80117
168,G5068,1998-08-14,65.730965,23.748606
169,G5068,1998-08-17,18.327364,13.996312
170,G5068,1998-08-21,10.974262,10.4560995
171,G5068,1998-08-24,12.396574,4.734065
172,G5068,1998-08-28,12.193586,15.049792
173,G5068,1998-08-31,1.6263283,0.55413353
174,G5068,1998-09-04,3.6464124,0.9142898
175,G5068,1998-09-07,5.665178,1.6919366
176,G5068,1998-09-11,2.4269817,1.1187181
177,G5068,1998-09-14,7.8625555,4.24598
178,G5068,1998-09-18,1.7105176,3.302797
179,G5068,1998-09-21,0.65965533,1.1939912
180,G5068,1998-09-25,2.3553784,10.939956
181,G5068,1998-09-28,4.6181493,13.968212
182,G5068,1998-10-02,24.030104,77.68767
183,G5068,1998-10-05,26.354805,52.606106
184,G5068,1998-10-09,29.076105,12.689841
185,G5068,1998-10-12,10.500972,11.045838
186,G5068,1998-10-16,9.243778,19.337725
187,G5068,1998-10-19,24.773497,38.974445
188,G5068,1998-10-23,20.757753,8.632896
189,G5068,1998-10-26,13.22211,6.179676
190,G5068,1998-10-30,5.450226,3.2053754
191,G5068,1998-11-02,3.4253602,2.2761374
192,G5068,1998-11-06,2.49821,4.3785806
193,G5068,1998-11-09,9.962847,5.259705
194,G5068,1998-11-13,3.4657474,2.0013857
195,G5068,1998-11-16,2.2399032,1.4022993
196,G5068,1998-11-20,1.3117954,0.92239124
197,G5068,1998-11-23,0.9094096,0.61394054
198,G5068,1998-11-27,0.59934556,0.13825862
199,G5068,1998-11-30,0.13624026,0.09901888
200,G5068,1998-12-04,0.08319061,0.06610347
201,G5068,1998-12-07,0.07005502,0.055599142
202,G5068,1998-12-11,0.05170297,0.037072722
203,G5068,1998-12-14,0.040118445,0.029087849
204,G5068,1998-12-18,0.027476618,0.023315273
205,G5068,1998-12-21,0.025557308,0.020627018
206,G5068,1998-12-25,0.020067343,0.016783617
207,G5068,1998-12-28,0.016968278,0.014659146
208,G5068,1999-01-02,0.012156377,0.010515076
209,G5068,1999-01-05,0.0105333105,0.009420829
210,G5068,1999-01-09,0.009328011,0.008359545
211,G5068,1999-01-12,0.008456875,0.0077705053
212,G5068,1999-01-16,0.007897903,0.006955951
213,G5068,1999-01-19,0.007100325,0.006344164
214,G5068,1999-01-23,0.008080148,0.0058178687
215,G5068,1999-01-26,0.00583437,0.005348727
216,G5068,1999-01-30,0.005117447,0.00474146
217,G5068,1999-02-02,0.0047423905,0.0043711783
218,G5068,1999-02-06,0.004270891,0.003968056
219,G5068,1999-02-09,0.0039712097,0.0037108893
220,G5068,1999-02-13,0.0036543626,0.0034010683
221,G5068,1999-02-16,0.0034020247,0.003186832
222,G5068,1999-02-20,0.0031120428,0.0029212083
223,G5068,1999-02-23,0.0029387388,0.003038937
224,G5068,1999-02-27,0.0029342652,0.025921263
225,G5068,1999-03-02,0.003964725,0.085499175
226,G5068,1999-03-06,11.342085,22.611143
227,G5068,1999-03-09,52.794025,27.912273
228,G5068,1999-03-13,38.618816,19.33016
229,G5068,1999-03-16,63.294323,25.406513
230,G5068,1999-03-20,5.367457,2.3923535
231,G5068,1999-03-23,2.3618042,1.9778885
232,G5068,1999-03-27,14.098052,6.0678544
233,G5068,1999-03-30,5.4215837,2.8415127
234,G5068,1999-04-03,3.2235227,2.3844652
235,G5068,1999-04-06,3.3747358,2.0258074
236,G5068,1999-04-10,2.5247066,2.0414648
237,G5068,1999-04-13,0.93282163,1.7252127
238,G5068,1999-04-17,8.42806,4.471721
239,G5068,1999-04-20,5.8985724,3.3258338
240,G5068,1999-04-24,4.3333,10.039279
241,G5068,1999-04-27,14.267862,27.158083
242,G5068,1999-05-01,11.447849,8.545547
243,G5068,1999-05-04,24.480614,21.988653
244,G5068,1999-05-08,13.237255,9.841589
245,G5068,1999-05-11,26.4935,13.067569
246,G5068,1999-05-15,13.674165,7.403419
247,G5068,1999-05-18,11.354847,8.215159
248,G5068,1999-05-22,5.929341,6.1133285
249,G5068,1999-05-25,8.703702,6.3035364
250,G5068,1999-05-29,9.171282,5.177945
251,G5068,1999-06-01,7.248387,4.305369
252,G5068,1999-06-05,4.3803945,2.2320495
253,G5068,1999-06-08,6.2313156,3.8713434
254,G5068,1999-06-12,3.927542,2.134057
255,G5068,1999-06-15,2.992799,2.3787227
256,G5068,1999-06-19,1.6628503,1.8771825
257,G5068,1999-06-22,2.4211283,2.8369765
258,G5068,1999-06-26,2.4580503,1.1640041
