,station,time,dis,dis7
0,G4983,1997-01-02,298.30792,287.3402
1,G4983,1997-01-05,290.12042,280.62646
2,G4983,1997-01-09,290.9511,280.4997
3,G4983,1997-01-12,282.70798,271.5345
4,G4983,1997-01-16,273.97034,276.72882
5,G4983,1997-01-19,262.46213,260.7503
6,G4983,1997-01-23,261.70187,257.49146
7,G4983,1997-01-26,258.09995,254.38953
8,G4983,1997-01-30,282.5103,273.93405
9,G4983,1997-02-02,274.32172,258.04184
10,G4983,1997-02-06,252.17148,234.87401
11,G4983,1997-02-09,234.99562,221.67995
12,G4983,1997-02-13,218.20683,210.22806
13,G4983,1997-02-16,210.10739,204.19064
14,G4983,1997-02-20,202.46288,198.12209
15,G4983,1997-02-23,198.06953,194.30716
16,G4983,1997-02-27,193.22539,190.16664
17,G4983,1997-03-02,190.43698,188.0611
18,G4983,1997-03-06,187.80193,185.85419
19,G4983,1997-03-09,186.05582,186.15039
20,G4983,1997-03-13,184.6723,183.83533
21,G4983,1997-03-16,185.4473,194.79008
22,G4983,1997-03-20,218.65506,214.91344
23,G4983,1997-03-23,249.47438,233.83481
24,G4983,1997-03-27,235.10596,216.06337
25,G4983,1997-03-30,216.93208,202.43484
26,G4983,1997-04-03,202.06929,228.78506
27,G4983,1997-04-06,237.90395,279.4577
28,G4983,1997-04-10,412.25662,436.28348
29,G4983,1997-04-13,370.54892,320.55505
30,G4983,1997-04-17,308.67944,298.50897
31,G4983,1997-04-20,370.59167,497.47696
32,G4983,1997-04-24,424.1382,534.87744
33,G4983,1997-04-27,490.2554,563.48267
34,G4983,1997-05-01,693.34875,486.21832
35,G4983,1997-05-04,547.29315,497.00244
36,G4983,1997-05-08,534.2826,671.086
37,G4983,1997-05-11,622.57355,865.43176
38,G4983,1997-05-15,822.6027,752.45624
39,G4983,1997-05-18,707.6038,599.1162
40,G4983,1997-05-22,751.16675,729.70337
41,G4983,1997-05-25,751.63495,760.1347
42,G4983,1997-05-29,870.75854,883.5164
43,G4983,1997-06-01,1041.7782,985.9765
44,G4983,1997-06-05,1017.3758,901.7268
45,G4983,1997-06-08,1058.899,1038.6045
46,G4983,1997-06-12,1294.9878,1318.2443
47,G4983,1997-06-15,1017.00806,1138.3016
48,G4983,1997-06-19,1346.4772,1595.6508
49,G4983,1997-06-22,1744.029,1644.896
50,G4983,1997-06-26,1465.3439,1422.2819
51,G4983,1997-06-29,1296.6445,1366.568
52,G4983,1997-07-03,1417.8549,1432.5731
53,G4983,1997-07-06,1525.5331,1576.809
54,G4983,1997-07-10,1419.3593,1466.8937
55,G4983,1997-07-13,1528.8104,1684.7023
56,G4983,1997-07-17,1937.7765,1756.1711
57,G4983,1997-07-20,1828.2098,1771.4448
58,G4983,1997-07-24,1725.5415,1662.905
59,G4983,1997-07-27,1836.4185,1847.7745
60,G4983,1997-07-31,1992.665,1948.5433
61,G4983,1997-08-03,1852.0717,1808.1866
62,G4983,1997-08-07,1694.8839,1640.3256
63,G4983,1997-08-10,1693.5621,1741.3762
64,G4983,1997-08-14,1913.2556,1875.8663
65,G4983,1997-08-17,2011.745,1882.2897
66,G4983,1997-08-21,1906.9431,1806.6589
67,G4983,1997-08-24,2012.6494,1913.422
68,G4983,1997-08-28,1872.3828,1789.4584
69,G4983,1997-08-31,1857.1323,1753.0626
70,G4983,1997-09-04,1809.8308,1683.3137
71,G4983,1997-09-07,1873.8444,1723.1449
72,G4983,1997-09-11,1789.518,1712.6804
73,G4983,1997-09-14,2048.7588,1697.4955
74,G4983,1997-09-18,1773.3944,1615.9413
75,G4983,1997-09-21,1558.053,1479.9067
76,G4983,1997-09-25,1481.0339,1382.2678
77,G4983,1997-09-28,1497.738,1344.641
78,G4983,1997-10-02,1367.5065,1202.637
79,G4983,1997-10-05,1259.6835,1209.0858
80,G4983,1997-10-09,1227.6757,1068.2545
81,G4983,1997-10-12,1069.5576,947.0505
82,G4983,1997-10-16,1095.4591,1224.9294
83,G4983,1997-10-19,1259.2034,1327.5255
84,G4983,1997-10-23,1867.7318,1691.9108
85,G4983,1997-10-26,1718.322,1567.8104
86,G4983,1997-10-30,1647.8218,1289.6987
87,G4983,1997-11-02,1325.8953,1114.2311
88,G4983,1997-11-06,1065.9044,984.96234
89,G4983,1997-11-09,1001.50183,1083.6871
90,G4983,1997-11-13,1107.2385,1094.2338
91,G4983,1997-11-16,1182.0571,1142.2018
92,G4983,1997-11-20,998.62225,908.10315
93,G4983,1997-11-23,868.7355,795.13605
94,G4983,1997-11-27,830.3134,747.5039
