,station,time,dis,dis7
0,G4951,1997-01-02,83.489426,79.077835
1,G4951,1997-01-05,76.14468,72.624466
2,G4951,1997-01-09,72.11355,66.00264
3,G4951,1997-01-12,65.80845,63.02012
4,G4951,1997-01-16,65.628006,61.938305
5,G4951,1997-01-19,61.828476,63.705616
6,G4951,1997-01-23,86.28896,175.65887
7,G4951,1997-01-26,185.1651,166.40976
8,G4951,1997-01-30,159.11125,121.28747
9,G4951,1997-02-02,120.65596,92.80089
10,G4951,1997-02-06,86.84027,73.325935
11,G4951,1997-02-09,72.34765,61.032417
12,G4951,1997-02-13,57.91732,49.151646
13,G4951,1997-02-16,49.90494,43.45465
14,G4951,1997-02-20,42.583076,37.44921
15,G4951,1997-02-23,38.5946,35.50396
16,G4951,1997-02-27,28.000864,19.079103
17,G4951,1997-03-02,19.53627,18.770655
18,G4951,1997-03-06,17.453617,11.340248
19,G4951,1997-03-09,12.146197,6.9931655
20,G4951,1997-03-13,5.9773664,9.484254
21,G4951,1997-03-16,6.0797772,4.283588
22,G4951,1997-03-20,4.0689034,4.449513
23,G4951,1997-03-23,3.8707504,12.35351
24,G4951,1997-03-27,286.0281,419.56992
25,G4951,1997-03-30,460.2141,395.66074
26,G4951,1997-04-03,447.1132,416.44376
27,G4951,1997-04-06,440.87158,516.6743
28,G4951,1997-04-10,377.01666,336.72906
29,G4951,1997-04-13,336.35275,301.98114
30,G4951,1997-04-17,289.451,252.08443
31,G4951,1997-04-20,257.90872,219.81746
32,G4951,1997-04-24,222.05818,203.33539
33,G4951,1997-04-27,216.55844,236.22572
34,G4951,1997-05-01,238.8543,219.386
35,G4951,1997-05-04,219.74052,198.52188
36,G4951,1997-05-08,188.90918,162.38036
37,G4951,1997-05-11,156.94588,137.98676
38,G4951,1997-05-15,131.96912,114.877914
39,G4951,1997-05-18,114.447205,100.531204
40,G4951,1997-05-22,95.8749,86.39953
41,G4951,1997-05-25,85.94363,79.99792
42,G4951,1997-05-29,76.14483,72.38143
43,G4951,1997-06-01,73.16004,70.27052
44,G4951,1997-06-05,70.47983,69.32297
45,G4951,1997-06-08,70.27289,68.23236
46,G4951,1997-06-12,68.24565,63.72633
47,G4951,1997-06-15,64.11941,57.3663
48,G4951,1997-06-19,55.07916,47.54536
49,G4951,1997-06-22,47.200592,43.561413
50,G4951,1997-06-26,43.385525,38.37411
51,G4951,1997-06-29,39.518436,39.111305
52,G4951,1997-07-03,42.93548,93.68317
53,G4951,1997-07-06,88.889915,148.44405
54,G4951,1997-07-10,172.41089,254.97241
55,G4951,1997-07-13,231.94801,278.75668
56,G4951,1997-07-17,264.84158,294.1283
57,G4951,1997-07-20,266.79126,266.23346
58,G4951,1997-07-24,258.5312,273.46014
59,G4951,1997-07-27,258.78073,268.27725
60,G4951,1997-07-31,266.6014,268.8625
61,G4951,1997-08-03,291.92184,393.49518
62,G4951,1997-08-07,392.60345,467.65637
63,G4951,1997-08-10,426.35403,519.9278
64,G4951,1997-08-14,636.0661,671.3157
65,G4951,1997-08-17,599.76135,605.6415
66,G4951,1997-08-21,533.0648,513.5344
67,G4951,1997-08-24,497.85513,509.7388
68,G4951,1997-08-28,505.09634,519.3196
69,G4951,1997-08-31,510.60297,497.45703
70,G4951,1997-09-04,479.4691,460.29437
71,G4951,1997-09-07,450.26526,442.36115
72,G4951,1997-09-11,428.6991,411.19067
73,G4951,1997-09-14,409.50607,388.3592
74,G4951,1997-09-18,376.77744,362.98965
75,G4951,1997-09-21,360.40668,340.68555
76,G4951,1997-09-25,342.0899,327.91714
77,G4951,1997-09-28,328.3378,322.23502
78,G4951,1997-10-02,317.01114,300.5826
79,G4951,1997-10-05,298.8943,279.71506
80,G4951,1997-10-09,275.49243,265.8857
81,G4951,1997-10-12,262.94107,250.25166
82,G4951,1997-10-16,247.53224,249.23788
83,G4951,1997-10-19,245.38086,248.91144
84,G4951,1997-10-23,273.18683,310.4583
85,G4951,1997-10-26,305.03174,385.33856
86,G4951,1997-10-30,362.00427,418.84286
87,G4951,1997-11-02,404.3864,395.07422
88,G4951,1997-11-06,384.31168,347.82703
89,G4951,1997-11-09,349.0053,319.14035
90,G4951,1997-11-13,300.00247,296.94983
91,G4951,1997-11-16,289.55856,294.1021
92,G4951,1997-11-20,269.4717,247.05981
93,G4951,1997-11-23,247.38588,231.8199
94,G4951,1997-11-27,233.68709,234.89531
95,G4951,1997-11-30,235.22313,218.54633
96,G4951,1997-12-04,212.51965,185.64043
97,G4951,1997-12-07,184.70216,163.95216
98,G4951,1997-12-11,154.90488,136.20102
99,G4951,1997-12-14,136.64882,119.77235
100,G4951,1997-12-18,116.071785,101.190186
101,G4951,1997-12-21,102.10196,89.61825
102,G4951,1997-12-25,85.19198,80.89152
103,G4951,1997-12-28,78.63324,71.75482
104,G4951,1998-01-02,66.1725,61.5506
105,G4951,1998-01-05,61.44612,59.509285
106,G4951,1998-01-09,64.923294,66.59352
107,G4951,1998-01-12,67.90809,102.55235
108,G4951,1998-01-16,115.4163,135.03346
109,G4951,1998-01-19,135.65564,121.339294
110,G4951,1998-01-23,119.294495,112.320755
111,G4951,1998-01-26,112.782646,97.78402
112,G4951,1998-01-30,88.49725,71.17047
113,G4951,1998-02-02,70.86641,61.216675
114,G4951,1998-02-06,65.20619,81.47365
115,G4951,1998-02-09,82.79707,73.35415
116,G4951,1998-02-13,66.32713,54.573048
117,G4951,1998-02-16,57.258095,60.188774
118,G4951,1998-02-20,62.31935,60.973557
119,G4951,1998-02-23,61.062176,98.86835
120,G4951,1998-02-27,141.46416,166.60747
121,G4951,1998-03-02,184.53702,173.27
122,G4951,1998-03-06,240.88957,284.9966
123,G4951,1998-03-09,354.27756,253.16533
124,G4951,1998-03-13,215.63585,142.30865
125,G4951,1998-03-16,143.48238,101.626
126,G4951,1998-03-20,92.95139,67.42893
127,G4951,1998-03-23,68.57577,53.437828
128,G4951,1998-03-27,51.773716,43.002728
129,G4951,1998-03-30,42.012287,35.108955
130,G4951,1998-04-03,32.221783,21.649063
131,G4951,1998-04-06,20.402466,15.822121
132,G4951,1998-04-10,21.199295,16.694115
133,G4951,1998-04-13,19.564531,130.2079
134,G4951,1998-04-17,130.38521,89.1769
135,G4951,1998-04-20,94.472694,58.597473
136,G4951,1998-04-24,57.261707,97.28325
137,G4951,1998-04-27,88.12182,102.73357
138,G4951,1998-05-01,114.71178,104.78489
139,G4951,1998-05-04,98.91306,95.34302
140,G4951,1998-05-08,146.66173,153.46085
141,G4951,1998-05-11,152.1902,123.85608
142,G4951,1998-05-15,119.271034,120.12578
143,G4951,1998-05-18,119.4769,114.90068
144,G4951,1998-05-22,109.60749,104.921
145,G4951,1998-05-25,104.06553,89.00196
146,G4951,1998-05-29,85.473366,76.0657
147,G4951,1998-06-01,78.75116,64.05328
148,G4951,1998-06-05,60.44988,51.3973
149,G4951,1998-06-08,51.17926,44.517193
150,G4951,1998-06-12,42.00043,35.835552
151,G4951,1998-06-15,36.583233,31.467495
152,G4951,1998-06-19,29.767366,25.101406
153,G4951,1998-06-22,25.375961,20.777546
154,G4951,1998-06-26,19.6945,11.92158
155,G4951,1998-06-29,11.598162,3.4998293
156,G4951,1998-07-03,2.2752771,2.9695954
157,G4951,1998-07-06,2.7231164,19.585304
158,G4951,1998-07-10,20.195736,105.23457
159,G4951,1998-07-13,64.73276,239.63748
160,G4951,1998-07-17,264.74393,349.44135
161,G4951,1998-07-20,342.35287,447.8533
162,G4951,1998-07-24,416.19574,502.9419
163,G4951,1998-07-27,492.77872,632.4915
164,G4951,1998-07-31,654.5618,780.4439
165,G4951,1998-08-03,698.1246,747.86255
166,G4951,1998-08-07,693.5349,721.225
167,G4951,1998-08-10,767.96643,805.0244
168,G4951,1998-08-14,758.506,901.8919
169,G4951,1998-08-17,871.315,1004.2451
170,G4951,1998-08-21,1105.8862,929.4793
171,G4951,1998-08-24,1377.0035,1221.1759
172,G4951,1998-08-28,1050.0817,1177.3857
173,G4951,1998-08-31,1641.205,1123.0927
174,G4951,1998-09-04,1519.3049,1044.0131
175,G4951,1998-09-07,1634.7428,1187.8077
176,G4951,1998-09-11,1008.6203,976.6317
177,G4951,1998-09-14,965.1109,992.2579
178,G4951,1998-09-18,1089.0752,878.168
179,G4951,1998-09-21,867.49567,782.25775
180,G4951,1998-09-25,777.61646,757.81714
181,G4951,1998-09-28,746.3763,708.06287
182,G4951,1998-10-02,693.6507,652.42
183,G4951,1998-10-05,658.91486,654.68445
184,G4951,1998-10-09,659.0977,679.6012
185,G4951,1998-10-12,812.66034,769.75024
186,G4951,1998-10-16,742.19104,670.844
187,G4951,1998-10-19,675.73126,628.19934
188,G4951,1998-10-23,610.637,583.63226
189,G4951,1998-10-26,581.6909,561.277
190,G4951,1998-10-30,553.8838,511.26718
191,G4951,1998-11-02,510.18185,466.1388
192,G4951,1998-11-06,452.3351,412.34094
193,G4951,1998-11-09,411.04016,376.73975
194,G4951,1998-11-13,367.1806,336.57574
195,G4951,1998-11-16,336.32245,311.92557
196,G4951,1998-11-20,303.00357,279.13766
197,G4951,1998-11-23,279.07056,257.39926
198,G4951,1998-11-27,248.89262,231.6098
199,G4951,1998-11-30,231.62303,214.77356
200,G4951,1998-12-04,208.60341,191.44308
201,G4951,1998-12-07,190.28546,175.67043
202,G4951,1998-12-11,170.54834,158.13129
203,G4951,1998-12-14,159.57988,148.36067
204,G4951,1998-12-18,143.01926,131.36171
205,G4951,1998-12-21,131.19673,121.66125
206,G4951,1998-12-25,119.1591,109.958244
207,G4951,1998-12-28,110.45518,101.16368
208,G4951,1999-01-02,94.52345,87.21191
209,G4951,1999-01-05,87.294525,87.79227
210,G4951,1999-01-09,85.681015,78.14952
211,G4951,1999-01-12,79.01607,91.047676
212,G4951,1999-01-16,95.39325,90.34378
213,G4951,1999-01-19,91.31652,78.4471
214,G4951,1999-01-23,73.520645,61.956543
215,G4951,1999-01-26,62.10157,54.077255
216,G4951,1999-01-30,51.4768,44.070015
217,G4951,1999-02-02,44.186043,39.550053
218,G4951,1999-02-06,38.410255,33.395332
219,G4951,1999-02-09,32.545837,29.316006
220,G4951,1999-02-13,28.976458,23.607374
221,G4951,1999-02-16,23.125229,21.180595
222,G4951,1999-02-20,19.932146,17.357344
223,G4951,1999-02-23,17.51713,13.900002
224,G4951,1999-02-27,15.372395,15.09751
225,G4951,1999-03-02,14.761112,10.348871
226,G4951,1999-03-06,9.58477,13.3222475
227,G4951,1999-03-09,11.464708,25.649542
228,G4951,1999-03-13,83.48711,167.97984
229,G4951,1999-03-16,169.376,166.04303
230,G4951,1999-03-20,163.6375,156.79935
231,G4951,1999-03-23,157.84386,141.07173
232,G4951,1999-03-27,134.93349,108.07954
233,G4951,1999-03-30,110.47207,102.6206
234,G4951,1999-04-03,99.734024,81.44184
235,G4951,1999-04-06,82.32786,60.16874
236,G4951,1999-04-10,54.87918,45.70993
237,G4951,1999-04-13,44.773537,35.128883
238,G4951,1999-04-17,35.650043,24.54782
239,G4951,1999-04-20,25.447168,19.235868
