,station,time,dis,dis7
0,G1901,1997-01-02,403.1879,369.74362
1,G1901,1997-01-05,397.07275,360.8493
2,G1901,1997-01-09,418.76675,369.11664
3,G1901,1997-01-12,422.09128,388.38562
4,G1901,1997-01-16,400.17374,368.0256
5,G1901,1997-01-19,409.4172,397.12033
6,G1901,1997-01-23,500.2633,662.5762
7,G1901,1997-01-26,691.16754,618.1934
8,G1901,1997-01-30,679.87103,605.8002
9,G1901,1997-02-02,666.6396,578.2943
10,G1901,1997-02-06,570.02356,462.5323
11,G1901,1997-02-09,484.48105,402.9775
12,G1901,1997-02-13,403.3853,350.89832
13,G1901,1997-02-16,360.96198,324.51224
14,G1901,1997-02-20,325.674,298.4506
15,G1901,1997-02-23,305.25635,273.93265
16,G1901,1997-02-27,272.19022,247.01839
17,G1901,1997-03-02,287.06973,248.08925
18,G1901,1997-03-06,271.96268,263.08838
19,G1901,1997-03-09,283.70874,259.28125
20,G1901,1997-03-13,291.94797,274.59814
21,G1901,1997-03-16,296.49484,265.48508
22,G1901,1997-03-20,371.12195,290.66135
23,G1901,1997-03-23,362.83746,398.29153
24,G1901,1997-03-27,464.15683,846.0986
25,G1901,1997-03-30,904.3842,1106.9655
26,G1901,1997-04-03,1363.7698,1334.4175
27,G1901,1997-04-06,1760.7616,2219.3735
28,G1901,1997-04-10,2525.1125,2111.401
29,G1901,1997-04-13,2159.0886,1377.9603
30,G1901,1997-04-17,1606.2451,1292.3265
31,G1901,1997-04-20,1481.4335,1840.3151
32,G1901,1997-04-24,2128.6936,2662.5125
33,G1901,1997-04-27,3205.1128,3000.3135
34,G1901,1997-05-01,3292.5728,2212.2695
35,G1901,1997-05-04,2404.8213,1605.9188
36,G1901,1997-05-08,2112.8567,2442.4902
37,G1901,1997-05-11,2320.5303,2571.023
38,G1901,1997-05-15,3115.8545,2738.7156
39,G1901,1997-05-18,2789.1829,2175.6233
40,G1901,1997-05-22,2186.076,1831.2006
41,G1901,1997-05-25,1980.7949,1991.5958
42,G1901,1997-05-29,2263.6895,2045.9855
43,G1901,1997-06-01,2336.1492,2079.2344
44,G1901,1997-06-05,1991.324,1800.7667
45,G1901,1997-06-08,1894.6512,1821.2059
46,G1901,1997-06-12,1753.1444,1609.569
47,G1901,1997-06-15,1661.1532,1934.2987
48,G1901,1997-06-19,1965.5582,2170.5535
49,G1901,1997-06-22,2139.0022,1902.4509
50,G1901,1997-06-26,1931.1797,2175.6206
51,G1901,1997-06-29,2353.1716,2782.8372
52,G1901,1997-07-03,2699.1223,2736.3274
53,G1901,1997-07-06,3014.4893,3264.3638
54,G1901,1997-07-10,2737.9495,2325.227
55,G1901,1997-07-13,2331.8662,2223.0928
56,G1901,1997-07-17,2244.3052,2458.419
57,G1901,1997-07-20,2469.7598,2767.7573
58,G1901,1997-07-24,2693.483,2904.727
59,G1901,1997-07-27,2821.6853,2725.2239
60,G1901,1997-07-31,2590.4673,3439.3354
61,G1901,1997-08-03,2908.1458,2999.3853
62,G1901,1997-08-07,2820.0662,2717.8958
63,G1901,1997-08-10,2599.7573,2574.7368
64,G1901,1997-08-14,3053.4155,2660.0063
65,G1901,1997-08-17,2927.2031,2767.9094
66,G1901,1997-08-21,2795.3364,2541.5535
67,G1901,1997-08-24,2787.8167,2926.5977
68,G1901,1997-08-28,2884.056,2750.4985
69,G1901,1997-08-31,3095.4456,2727.142
70,G1901,1997-09-04,2954.5637,2759.1995
71,G1901,1997-09-07,3192.04,2752.37
72,G1901,1997-09-11,3152.9365,2700.424
73,G1901,1997-09-14,3305.7107,2966.309
74,G1901,1997-09-18,3399.3452,2765.4106
75,G1901,1997-09-21,3146.035,2726.5667
76,G1901,1997-09-25,3677.485,2869.856
77,G1901,1997-09-28,3052.055,2684.697
78,G1901,1997-10-02,3297.6885,2709.6052
79,G1901,1997-10-05,3197.043,2647.6191
80,G1901,1997-10-09,2833.8171,2642.4363
81,G1901,1997-10-12,2940.6436,2392.0867
82,G1901,1997-10-16,2543.683,2740.4321
83,G1901,1997-10-19,2960.6367,3597.1016
84,G1901,1997-10-23,4356.7925,3983.6003
85,G1901,1997-10-26,4219.3345,3957.5461
86,G1901,1997-10-30,5216.7524,3589.5015
87,G1901,1997-11-02,4650.7314,3545.9917
88,G1901,1997-11-06,3270.437,2924.4817
89,G1901,1997-11-09,2810.4473,3229.2622
90,G1901,1997-11-13,2945.5815,3316.5322
91,G1901,1997-11-16,3786.1865,4015.538
92,G1901,1997-11-20,3631.9463,3106.0076
93,G1901,1997-11-23,3486.105,2979.1067
94,G1901,1997-11-27,3679.709,2934.8433
95,G1901,1997-11-30,3182.244,2552.4329
96,G1901,1997-12-04,2607.425,2380.0781
97,G1901,1997-12-07,2877.201,2339.387
98,G1901,1997-12-11,2543.131,2210.2224
99,G1901,1997-12-14,2220.7153,1931.5271
100,G1901,1997-12-18,1921.2179,1784.9
101,G1901,1997-12-21,1764.4354,1722.9512
102,G1901,1997-12-25,1859.9596,1957.7289
103,G1901,1997-12-28,1957.6444,1769.384
104,G1901,1998-01-02,1743.257,1525.3347
105,G1901,1998-01-05,1883.6359,1716.2527
106,G1901,1998-01-09,1833.76,1809.0046
107,G1901,1998-01-12,1767.3948,1789.669
108,G1901,1998-01-16,1754.2035,1958.1921
109,G1901,1998-01-19,2123.533,1973.2396
110,G1901,1998-01-23,1817.8566,1433.3721
111,G1901,1998-01-26,1422.6781,1185.6459
112,G1901,1998-01-30,1170.2966,1086.4336
113,G1901,1998-02-02,1265.022,1124.735
114,G1901,1998-02-06,1149.1444,1067.7911
115,G1901,1998-02-09,1088.76,987.14465
116,G1901,1998-02-13,958.68005,818.735
117,G1901,1998-02-16,829.9333,693.78015
118,G1901,1998-02-20,710.10986,642.8615
119,G1901,1998-02-23,669.35254,677.8506
120,G1901,1998-02-27,720.0234,657.6192
121,G1901,1998-03-02,686.6853,634.37006
122,G1901,1998-03-06,701.90497,845.2166
123,G1901,1998-03-09,1409.2634,1370.788
124,G1901,1998-03-13,2145.3308,1390.5878
125,G1901,1998-03-16,1445.1681,996.7251
126,G1901,1998-03-20,1085.0707,1058.3763
127,G1901,1998-03-23,1042.1384,998.35315
128,G1901,1998-03-27,1211.176,964.24426
129,G1901,1998-03-30,1040.8646,857.42145
130,G1901,1998-04-03,889.28613,959.54315
131,G1901,1998-04-06,967.2771,1269.7765
132,G1901,1998-04-10,1239.4326,1159.6857
133,G1901,1998-04-13,1275.9246,1420.7592
134,G1901,1998-04-17,1380.0396,1299.4363
135,G1901,1998-04-20,1446.3392,1581.6104
136,G1901,1998-04-24,2015.2678,1930.0339
137,G1901,1998-04-27,2398.2651,2043.9945
138,G1901,1998-05-01,2056.9304,1694.5386
139,G1901,1998-05-04,2128.7097,2485.6775
140,G1901,1998-05-08,2431.3186,2423.4556
141,G1901,1998-05-11,2770.3447,3110.2017
