,station,time,dis,dis7
0,G4969,1997-01-02,1394.1067,1353.5923
1,G4969,1997-01-05,1355.3262,1330.1118
2,G4969,1997-01-09,1325.7278,1292.4783
3,G4969,1997-01-12,1294.4685,1256.9825
4,G4969,1997-01-16,1255.4039,1233.0247
5,G4969,1997-01-19,1219.6603,1191.4568
6,G4969,1997-01-23,1192.3481,1198.9391
7,G4969,1997-01-26,1199.4358,1268.6195
8,G4969,1997-01-30,1326.3062,1439.9291
9,G4969,1997-02-02,1439.229,1435.0665
10,G4969,1997-02-06,1411.2388,1309.0648
11,G4969,1997-02-09,1309.1318,1195.5106
12,G4969,1997-02-13,1159.5715,1064.7584
13,G4969,1997-02-16,1064.6459,991.47345
14,G4969,1997-02-20,971.9465,924.2404
15,G4969,1997-02-23,924.2403,891.2576
16,G4969,1997-02-27,883.01294,863.02386
17,G4969,1997-03-02,863.1541,845.517
18,G4969,1997-03-06,842.2066,825.6598
19,G4969,1997-03-09,823.85516,816.1234
20,G4969,1997-03-13,816.5393,826.719
21,G4969,1997-03-16,867.43964,879.44916
22,G4969,1997-03-20,894.344,950.9545
23,G4969,1997-03-23,1032.9326,1111.7606
24,G4969,1997-03-27,1186.2876,1701.301
25,G4969,1997-03-30,1706.3317,2058.423
26,G4969,1997-04-03,1979.6912,1649.035
27,G4969,1997-04-06,1727.9099,1621.4061
28,G4969,1997-04-10,1995.5483,2312.9329
29,G4969,1997-04-13,2174.776,2010.8193
30,G4969,1997-04-17,2056.893,1897.905
31,G4969,1997-04-20,1924.5984,1743.7632
32,G4969,1997-04-24,1664.0438,1716.206
33,G4969,1997-04-27,1743.9694,2247.0063
34,G4969,1997-05-01,3739.5037,3064.1453
35,G4969,1997-05-04,3227.8923,2527.5842
36,G4969,1997-05-08,2385.6768,2192.8179
37,G4969,1997-05-11,2253.867,2168.153
38,G4969,1997-05-15,2426.3562,2369.9727
39,G4969,1997-05-18,2761.438,2457.6428
40,G4969,1997-05-22,2536.5571,2292.233
41,G4969,1997-05-25,2333.417,2222.5247
42,G4969,1997-05-29,2506.8276,2757.9292
43,G4969,1997-06-01,3039.544,3270.4998
44,G4969,1997-06-05,3740.9363,3250.9426
45,G4969,1997-06-08,3417.6226,3451.318
46,G4969,1997-06-12,3509.166,3607.7737
47,G4969,1997-06-15,3180.351,3292.617
48,G4969,1997-06-19,3843.1729,4449.3877
49,G4969,1997-06-22,5003.948,5299.1216
50,G4969,1997-06-26,5443.085,5600.369
51,G4969,1997-06-29,5680.4478,6197.536
52,G4969,1997-07-03,6620.546,6301.6655
53,G4969,1997-07-06,6548.3267,6900.7163
54,G4969,1997-07-10,7076.919,7615.4897
55,G4969,1997-07-13,7517.1626,7867.356
56,G4969,1997-07-17,8704.468,8644.35
57,G4969,1997-07-20,8993.101,8406.455
58,G4969,1997-07-24,9051.544,8409.314
59,G4969,1997-07-27,8909.313,8513.707
60,G4969,1997-07-31,9737.754,9444.86
61,G4969,1997-08-03,10301.32,9631.308
62,G4969,1997-08-07,10059.671,9944.794
63,G4969,1997-08-10,9995.685,9060.608
64,G4969,1997-08-14,10701.714,11127.609
65,G4969,1997-08-17,11780.797,10475.615
66,G4969,1997-08-21,11109.42,10123.008
67,G4969,1997-08-24,10824.584,10194.138
68,G4969,1997-08-28,10206.265,9944.431
69,G4969,1997-08-31,10949.69,10097.979
70,G4969,1997-09-04,10012.0,9128.247
71,G4969,1997-09-07,9448.217,9363.914
72,G4969,1997-09-11,9159.641,8213.389
73,G4969,1997-09-14,9581.536,8842.22
74,G4969,1997-09-18,9054.665,7544.8223
75,G4969,1997-09-21,7555.4517,6874.6357
76,G4969,1997-09-25,7174.7944,6571.502
77,G4969,1997-09-28,6910.5513,6381.4707
78,G4969,1997-10-02,6414.5547,5661.909
79,G4969,1997-10-05,5741.803,5263.913
