,station,time,dis,dis7
0,G1907,1997-01-02,73.90109,69.900345
1,G1907,1997-01-05,69.41381,64.12015
2,G1907,1997-01-09,62.165985,57.57618
3,G1907,1997-01-12,57.453457,54.409122
4,G1907,1997-01-16,52.423534,49.80336
5,G1907,1997-01-19,55.927784,53.631218
6,G1907,1997-01-23,55.514645,50.86934
7,G1907,1997-01-26,59.31847,51.239906
8,G1907,1997-01-30,50.554226,45.9929
9,G1907,1997-02-02,46.95575,43.84859
10,G1907,1997-02-06,43.420784,42.42395
11,G1907,1997-02-09,42.320374,41.525784
12,G1907,1997-02-13,40.95432,40.361835
13,G1907,1997-02-16,40.690144,40.045265
14,G1907,1997-02-20,39.763912,39.214546
15,G1907,1997-02-23,39.40417,36.443672
16,G1907,1997-02-27,36.250786,36.858906
17,G1907,1997-03-02,38.95268,36.50332
18,G1907,1997-03-06,36.90041,36.103153
19,G1907,1997-03-09,37.08928,35.93552
20,G1907,1997-03-13,36.31518,145.58446
21,G1907,1997-03-16,62.66491,64.76376
22,G1907,1997-03-20,52.974785,260.04382
23,G1907,1997-03-23,189.72728,476.66156
24,G1907,1997-03-27,438.25812,582.95544
25,G1907,1997-03-30,508.98517,355.52673
26,G1907,1997-04-03,372.88812,603.886
27,G1907,1997-04-06,827.2096,1063.913
28,G1907,1997-04-10,500.01132,274.53934
29,G1907,1997-04-13,344.8872,203.25992
30,G1907,1997-04-17,200.36504,246.94339
31,G1907,1997-04-20,780.344,529.3003
32,G1907,1997-04-24,793.6048,651.6176
33,G1907,1997-04-27,760.1345,406.44403
34,G1907,1997-05-01,295.14594,208.55867
35,G1907,1997-05-04,228.9496,208.1336
36,G1907,1997-05-08,365.88025,302.94794
37,G1907,1997-05-11,316.16302,359.25586
38,G1907,1997-05-15,317.22076,206.5117
39,G1907,1997-05-18,210.29958,153.98512
40,G1907,1997-05-22,147.23242,144.7471
41,G1907,1997-05-25,207.42755,180.41667
42,G1907,1997-05-29,159.7628,119.49521
43,G1907,1997-06-01,162.39235,121.124664
44,G1907,1997-06-05,108.548195,115.48022
45,G1907,1997-06-08,96.8195,88.44229
46,G1907,1997-06-12,137.2683,155.83987
47,G1907,1997-06-15,201.78702,174.497
48,G1907,1997-06-19,268.53632,251.48026
49,G1907,1997-06-22,141.73624,170.39487
50,G1907,1997-06-26,242.98108,388.17783
51,G1907,1997-06-29,464.18918,359.77267
52,G1907,1997-07-03,469.63275,470.54526
53,G1907,1997-07-06,682.4766,457.65286
54,G1907,1997-07-10,300.58475,215.47966
55,G1907,1997-07-13,239.33694,173.4605
56,G1907,1997-07-17,430.2475,357.972
57,G1907,1997-07-20,477.29367,486.4577
58,G1907,1997-07-24,542.65814,335.50604
59,G1907,1997-07-27,429.36816,451.49814
60,G1907,1997-07-31,476.84796,494.30063
61,G1907,1997-08-03,659.46704,945.9791
62,G1907,1997-08-07,825.43365,523.3606
63,G1907,1997-08-10,503.62827,425.499
64,G1907,1997-08-14,566.38916,444.11115
65,G1907,1997-08-17,444.83054,553.3855
66,G1907,1997-08-21,606.294,508.68417
67,G1907,1997-08-24,639.9778,500.20593
68,G1907,1997-08-28,523.1174,361.93112
69,G1907,1997-08-31,392.4144,391.3136
70,G1907,1997-09-04,458.65176,337.71185
71,G1907,1997-09-07,362.91254,319.65448
72,G1907,1997-09-11,382.5842,358.93698
73,G1907,1997-09-14,369.84317,378.99408
74,G1907,1997-09-18,366.70755,412.99405
75,G1907,1997-09-21,441.5825,399.30334
76,G1907,1997-09-25,366.61414,307.79935
77,G1907,1997-09-28,427.6096,364.19977
78,G1907,1997-10-02,366.95517,468.31628
79,G1907,1997-10-05,457.83444,472.87125
80,G1907,1997-10-09,476.22467,311.5351
81,G1907,1997-10-12,384.44193,539.358
82,G1907,1997-10-16,676.90753,1179.426
83,G1907,1997-10-19,983.63196,895.85504
84,G1907,1997-10-23,1138.2393,1626.9215
85,G1907,1997-10-26,1170.7881,766.34125
86,G1907,1997-10-30,728.163,539.1718
87,G1907,1997-11-02,484.62146,411.66983
88,G1907,1997-11-06,417.0667,821.7882
89,G1907,1997-11-09,582.438,1283.8011
90,G1907,1997-11-13,753.6946,596.7583
91,G1907,1997-11-16,714.79694,922.2003
92,G1907,1997-11-20,645.382,707.46655
93,G1907,1997-11-23,888.70074,626.0862
94,G1907,1997-11-27,399.2699,287.9238
95,G1907,1997-11-30,298.20248,248.36223
96,G1907,1997-12-04,452.6258,345.9133
97,G1907,1997-12-07,295.39417,216.97336
98,G1907,1997-12-11,206.03049,174.9869
99,G1907,1997-12-14,177.63863,157.27617
100,G1907,1997-12-18,154.98108,141.02473
101,G1907,1997-12-21,146.3659,144.61687
102,G1907,1997-12-25,180.23665,147.92319
103,G1907,1997-12-28,130.36092,119.16006
104,G1907,1998-01-02,131.85751,115.34089
105,G1907,1998-01-05,123.934654,117.16344
106,G1907,1998-01-09,132.35588,181.58183
107,G1907,1998-01-12,204.20284,143.45667
108,G1907,1998-01-16,197.8795,137.1184
109,G1907,1998-01-19,178.2618,117.0732
110,G1907,1998-01-23,109.56329,90.319176
111,G1907,1998-01-26,90.77559,78.49945
112,G1907,1998-01-30,77.59214,68.35579
113,G1907,1998-02-02,69.85347,62.720924
114,G1907,1998-02-06,64.39111,67.48289
115,G1907,1998-02-09,74.71719,72.82936
116,G1907,1998-02-13,170.88823,213.46732
117,G1907,1998-02-16,211.806,155.30666
118,G1907,1998-02-20,184.90086,106.01697
119,G1907,1998-02-23,111.8726,78.2872
120,G1907,1998-02-27,72.77582,78.49973
121,G1907,1998-03-02,64.95808,69.721924
122,G1907,1998-03-06,112.841034,91.508766
123,G1907,1998-03-09,69.380104,56.177654
124,G1907,1998-03-13,60.98902,52.594646
125,G1907,1998-03-16,53.12559,58.60536
126,G1907,1998-03-20,175.66315,105.13657
127,G1907,1998-03-23,95.20512,62.479996
128,G1907,1998-03-27,69.676834,43.323944
129,G1907,1998-03-30,45.37639,42.075214
130,G1907,1998-04-03,97.84187,75.851
131,G1907,1998-04-06,65.59148,143.77327
132,G1907,1998-04-10,560.75977,228.3865
133,G1907,1998-04-13,198.69353,174.4043
134,G1907,1998-04-17,126.0089,121.55343
135,G1907,1998-04-20,189.6764,380.85117
136,G1907,1998-04-24,259.7191,240.47777
137,G1907,1998-04-27,216.60597,161.29301
138,G1907,1998-05-01,262.38986,961.84656
139,G1907,1998-05-04,554.0294,574.03156
140,G1907,1998-05-08,464.18008,565.3785
141,G1907,1998-05-11,442.40366,743.75146
142,G1907,1998-05-15,360.21765,185.68425
143,G1907,1998-05-18,234.91858,147.47075
144,G1907,1998-05-22,163.49425,118.01292
145,G1907,1998-05-25,142.59152,108.747734
146,G1907,1998-05-29,140.46971,163.27942
147,G1907,1998-06-01,252.10631,144.18454
148,G1907,1998-06-05,140.97382,134.75256
149,G1907,1998-06-08,138.3072,134.63579
150,G1907,1998-06-12,146.50005,145.60132
151,G1907,1998-06-15,136.19418,138.7194
152,G1907,1998-06-19,158.10823,239.18283
153,G1907,1998-06-22,220.9965,234.49602
