,station,time,dis,dis7
0,G5142,1997-01-02,21.52946,14.25422
1,G5142,1997-01-05,14.689174,17.028591
2,G5142,1997-01-09,21.577686,17.521347
3,G5142,1997-01-12,17.489449,11.996979
4,G5142,1997-01-16,10.589252,7.677129
5,G5142,1997-01-19,7.6700397,8.823332
6,G5142,1997-01-23,13.901872,18.445246
7,G5142,1997-01-26,25.766497,33.82743
8,G5142,1997-01-30,31.014091,18.93956
9,G5142,1997-02-02,18.973288,12.6836815
10,G5142,1997-02-06,11.355956,8.339248
11,G5142,1997-02-09,8.344189,6.3103027
12,G5142,1997-02-13,5.7514215,4.579097
13,G5142,1997-02-16,4.5847917,3.8257296
14,G5142,1997-02-20,3.5647564,3.019644
15,G5142,1997-02-23,3.0138454,2.6540043
16,G5142,1997-02-27,2.5706453,2.352484
17,G5142,1997-03-02,2.3202386,2.21234
18,G5142,1997-03-06,2.200729,3.4470408
19,G5142,1997-03-09,3.4993668,5.9338737
20,G5142,1997-03-13,5.973904,5.876606
21,G5142,1997-03-16,5.716633,5.868281
22,G5142,1997-03-20,5.8851867,6.2247353
23,G5142,1997-03-23,6.031577,13.930215
24,G5142,1997-03-27,107.85837,93.86798
25,G5142,1997-03-30,117.905525,73.20262
26,G5142,1997-04-03,218.52411,129.81934
27,G5142,1997-04-06,175.37778,163.0819
28,G5142,1997-04-10,221.60759,120.9599
29,G5142,1997-04-13,219.01276,98.615135
30,G5142,1997-04-17,86.29193,55.92612
31,G5142,1997-04-20,69.47447,146.18681
32,G5142,1997-04-24,204.73798,153.59125
33,G5142,1997-04-27,218.76726,148.26076
34,G5142,1997-05-01,170.8429,91.78501
35,G5142,1997-05-04,108.54449,68.56957
36,G5142,1997-05-08,71.49932,69.77917
37,G5142,1997-05-11,67.87486,56.76031
38,G5142,1997-05-15,81.95912,75.7838
39,G5142,1997-05-18,91.58663,60.073067
40,G5142,1997-05-22,56.90237,38.01202
41,G5142,1997-05-25,39.342907,31.021875
42,G5142,1997-05-29,42.71759,31.807657
43,G5142,1997-06-01,42.29539,45.68146
44,G5142,1997-06-05,42.684563,28.749498
45,G5142,1997-06-08,29.084074,21.54215
46,G5142,1997-06-12,19.879852,16.813107
47,G5142,1997-06-15,16.976778,16.30752
48,G5142,1997-06-19,23.235708,55.9128
49,G5142,1997-06-22,75.91663,45.287235
50,G5142,1997-06-26,44.302204,39.593334
51,G5142,1997-06-29,58.334812,79.34458
52,G5142,1997-07-03,121.01863,95.14973
53,G5142,1997-07-06,162.56128,114.10822
54,G5142,1997-07-10,129.76816,83.85859
55,G5142,1997-07-13,88.62321,53.546513
56,G5142,1997-07-17,54.50853,49.182404
57,G5142,1997-07-20,77.92245,72.95872
58,G5142,1997-07-24,147.68137,97.58918
59,G5142,1997-07-27,210.1507,108.28132
60,G5142,1997-07-31,133.90355,87.93262
61,G5142,1997-08-03,178.11147,111.682556
62,G5142,1997-08-07,200.62468,117.291275
63,G5142,1997-08-10,156.339,91.85094
64,G5142,1997-08-14,90.251076,86.098564
65,G5142,1997-08-17,79.006966,61.833748
66,G5142,1997-08-21,70.06922,65.67033
67,G5142,1997-08-24,204.02576,116.70816
68,G5142,1997-08-28,156.60692,96.03135
69,G5142,1997-08-31,104.18246,61.520573
70,G5142,1997-09-04,69.94045,59.5181
71,G5142,1997-09-07,122.80086,69.64096
72,G5142,1997-09-11,60.01934,42.828346
73,G5142,1997-09-14,58.678574,56.20527
74,G5142,1997-09-18,53.948257,41.961426
75,G5142,1997-09-21,175.50337,100.57312
76,G5142,1997-09-25,109.986496,69.70107
77,G5142,1997-09-28,161.48337,93.002525
78,G5142,1997-10-02,98.02618,64.97209
79,G5142,1997-10-05,77.10368,83.712265
80,G5142,1997-10-09,178.80978,92.32937
81,G5142,1997-10-12,126.56337,84.49171
82,G5142,1997-10-16,155.73488,191.47496
83,G5142,1997-10-19,434.62994,274.80856
84,G5142,1997-10-23,478.46243,389.77234
85,G5142,1997-10-26,372.54834,245.0137
86,G5142,1997-10-30,495.53314,249.0072
87,G5142,1997-11-02,286.9954,183.94493
88,G5142,1997-11-06,185.78679,181.24683
89,G5142,1997-11-09,165.95236,236.6837
90,G5142,1997-11-13,174.87479,157.93367
91,G5142,1997-11-16,201.55116,187.46527
92,G5142,1997-11-20,156.91043,129.303
93,G5142,1997-11-23,168.16531,159.19655
94,G5142,1997-11-27,197.0223,110.108116
95,G5142,1997-11-30,128.0136,87.05883
96,G5142,1997-12-04,132.42201,102.988945
97,G5142,1997-12-07,108.570114,79.253914
98,G5142,1997-12-11,79.16868,53.9202
99,G5142,1997-12-14,59.14919,44.42678
100,G5142,1997-12-18,43.976933,34.586758
101,G5142,1997-12-21,36.664413,31.217392
102,G5142,1997-12-25,31.398582,29.23109
103,G5142,1997-12-28,30.329277,30.15711
104,G5142,1998-01-02,28.401001,25.005505
105,G5142,1998-01-05,25.840706,23.554575
106,G5142,1998-01-09,22.266768,20.799633
107,G5142,1998-01-12,26.874512,51.142788
108,G5142,1998-01-16,110.11339,62.27235
109,G5142,1998-01-19,82.13568,51.232296
110,G5142,1998-01-23,44.323315,29.20134
111,G5142,1998-01-26,29.14569,20.65072
112,G5142,1998-01-30,18.984478,16.230196
113,G5142,1998-02-02,16.23843,14.307395
114,G5142,1998-02-06,13.971274,16.074783
115,G5142,1998-02-09,16.19527,17.61709
116,G5142,1998-02-13,30.308603,44.83017
117,G5142,1998-02-16,48.564465,56.988544
118,G5142,1998-02-20,83.20355,59.955044
119,G5142,1998-02-23,65.347404,37.24264
120,G5142,1998-02-27,32.30174,22.0043
121,G5142,1998-03-02,22.030575,17.429464
122,G5142,1998-03-06,17.05287,20.067741
123,G5142,1998-03-09,21.094912,26.495378
124,G5142,1998-03-13,31.137144,23.124317
125,G5142,1998-03-16,23.982082,20.000244
126,G5142,1998-03-20,22.831154,30.960123
127,G5142,1998-03-23,36.31186,45.34389
128,G5142,1998-03-27,62.392323,33.402004
129,G5142,1998-03-30,33.633537,21.318567
130,G5142,1998-04-03,18.907167,15.537159
131,G5142,1998-04-06,15.101271,16.418425
132,G5142,1998-04-10,30.073412,61.503098
133,G5142,1998-04-13,92.42962,60.965557
134,G5142,1998-04-17,54.150288,43.078278
135,G5142,1998-04-20,156.67891,69.31135
136,G5142,1998-04-24,144.13826,89.925026
137,G5142,1998-04-27,275.8718,122.80186
138,G5142,1998-05-01,113.019714,79.0508
139,G5142,1998-05-04,203.38943,191.0261
140,G5142,1998-05-08,199.81209,107.9828
141,G5142,1998-05-11,275.30035,122.81961
142,G5142,1998-05-15,269.24527,119.75293
143,G5142,1998-05-18,129.28485,69.757
144,G5142,1998-05-22,65.27929,45.630714
145,G5142,1998-05-25,48.755203,37.047787
146,G5142,1998-05-29,37.04784,31.464128
147,G5142,1998-06-01,31.308918,27.495607
148,G5142,1998-06-05,30.262854,29.835712
149,G5142,1998-06-08,30.477491,24.356466
150,G5142,1998-06-12,22.441618,18.522123
151,G5142,1998-06-15,18.367859,16.482302
152,G5142,1998-06-19,60.14227,38.44922
153,G5142,1998-06-22,39.398716,35.007072
154,G5142,1998-06-26,79.08311,55.592228
155,G5142,1998-06-29,79.73335,49.95081
