,station,time,dis,dis7
0,G4979,1997-01-02,1028.8392,1014.60645
1,G4979,1997-01-05,1016.62573,992.17487
2,G4979,1997-01-09,982.7295,950.71735
3,G4979,1997-01-12,953.519,931.0211
4,G4979,1997-01-16,933.1277,918.04767
5,G4979,1997-01-19,907.4044,884.32697
6,G4979,1997-01-23,900.9852,956.8558
7,G4979,1997-01-26,958.6182,1063.8873
8,G4979,1997-01-30,1115.7139,1158.7675
9,G4979,1997-02-02,1156.6862,1096.0201
10,G4979,1997-02-06,1065.3225,964.3157
11,G4979,1997-02-09,964.39124,868.4362
12,G4979,1997-02-13,840.1934,769.59937
13,G4979,1997-02-16,769.3313,718.10803
14,G4979,1997-02-20,705.0714,674.3306
15,G4979,1997-02-23,674.4904,655.48016
16,G4979,1997-02-27,650.7684,636.0037
17,G4979,1997-03-02,636.40454,619.74115
18,G4979,1997-03-06,618.2949,606.7157
19,G4979,1997-03-09,606.5632,614.51025
20,G4979,1997-03-13,617.8256,636.25726
21,G4979,1997-03-16,661.40894,692.67206
22,G4979,1997-03-20,702.8114,759.0759
23,G4979,1997-03-23,809.88556,1038.2085
24,G4979,1997-03-27,1223.715,1852.0975
25,G4979,1997-03-30,1858.3706,1650.0498
26,G4979,1997-04-03,1514.8527,1261.6592
27,G4979,1997-04-06,1278.1163,1594.2452
28,G4979,1997-04-10,1854.0526,1783.4421
29,G4979,1997-04-13,1667.3809,1560.4626
30,G4979,1997-04-17,1563.3529,1329.3483
31,G4979,1997-04-20,1370.4999,1188.5621
32,G4979,1997-04-24,1126.9684,1267.6486
33,G4979,1997-04-27,1362.5115,1918.5618
34,G4979,1997-05-01,2874.8035,2042.949
35,G4979,1997-05-04,2098.1245,1615.0703
36,G4979,1997-05-08,1536.7578,1393.263
37,G4979,1997-05-11,1382.2043,1269.895
38,G4979,1997-05-15,1401.9178,1519.8634
39,G4979,1997-05-18,1939.3376,1410.6357
40,G4979,1997-05-22,1490.0452,1299.155
41,G4979,1997-05-25,1360.307,1288.9207
42,G4979,1997-05-29,1563.6447,1708.8137
43,G4979,1997-06-01,2142.6577,1968.9916
44,G4979,1997-06-05,2283.2888,2078.3418
45,G4979,1997-06-08,2244.509,2188.94
46,G4979,1997-06-12,2111.797,2041.8816
47,G4979,1997-06-15,1966.2303,2081.0598
48,G4979,1997-06-19,2510.4355,2621.7437
49,G4979,1997-06-22,3212.407,3253.4673
50,G4979,1997-06-26,3675.3254,4042.163
51,G4979,1997-06-29,4219.9707,4580.5557
52,G4979,1997-07-03,4725.852,4506.564
53,G4979,1997-07-06,4799.7744,5088.0635
54,G4979,1997-07-10,5838.884,5875.3853
55,G4979,1997-07-13,5780.411,5818.8545
56,G4979,1997-07-17,6553.4785,6403.842
57,G4979,1997-07-20,6684.1074,6303.1113
58,G4979,1997-07-24,6920.2856,6345.445
59,G4979,1997-07-27,6656.963,6299.5405
60,G4979,1997-07-31,7463.747,6851.5815
61,G4979,1997-08-03,7794.166,7334.976
62,G4979,1997-08-07,8119.0396,7701.6357
63,G4979,1997-08-10,7690.4556,6765.865
64,G4979,1997-08-14,8718.863,8787.371
65,G4979,1997-08-17,9182.668,7861.254
66,G4979,1997-08-21,8625.419,7692.633
67,G4979,1997-08-24,8249.458,7679.1177
68,G4979,1997-08-28,7916.5264,7617.8994
69,G4979,1997-08-31,8775.896,7493.9644
70,G4979,1997-09-04,7522.384,6911.9917
71,G4979,1997-09-07,7403.307,7123.9395
72,G4979,1997-09-11,6641.883,6095.8765
73,G4979,1997-09-14,7183.419,6482.458
74,G4979,1997-09-18,6317.541,5322.7627
75,G4979,1997-09-21,5350.8564,4968.245
76,G4979,1997-09-25,5276.3823,4739.1997
77,G4979,1997-09-28,5011.757,4559.502
78,G4979,1997-10-02,4498.7793,4019.8845
79,G4979,1997-10-05,3998.327,3667.3562
80,G4979,1997-10-09,3651.0488,3310.252
81,G4979,1997-10-12,3314.7744,3098.7954
82,G4979,1997-10-16,3300.6646,3290.2544
83,G4979,1997-10-19,3411.967,3818.275
84,G4979,1997-10-23,4898.775,4748.2153
85,G4979,1997-10-26,5157.6577,4870.9766
86,G4979,1997-10-30,4842.878,3797.9731
87,G4979,1997-11-02,3777.601,3157.6855
88,G4979,1997-11-06,3098.2812,2687.3276
89,G4979,1997-11-09,2751.0508,2587.4958
90,G4979,1997-11-13,2861.2002,2659.4263
91,G4979,1997-11-16,3213.0327,3537.3123
92,G4979,1997-11-20,3756.483,3147.0151
93,G4979,1997-11-23,3139.1719,2630.698
94,G4979,1997-11-27,2924.8809,2657.463
95,G4979,1997-11-30,2748.5217,2321.8105
96,G4979,1997-12-04,2221.5974,1971.772
97,G4979,1997-12-07,1972.4493,1782.2162
98,G4979,1997-12-11,1720.6603,1594.7603
99,G4979,1997-12-14,1593.4697,1496.8223
100,G4979,1997-12-18,1467.6078,1390.5763
101,G4979,1997-12-21,1387.3292,1317.8846
102,G4979,1997-12-25,1317.8375,1283.1371
103,G4979,1997-12-28,1245.474,1187.7803
104,G4979,1998-01-02,1152.6869,1131.8049
105,G4979,1998-01-05,1100.1708,1073.9708
106,G4979,1998-01-09,1065.2429,1042.1049
107,G4979,1998-01-12,1036.9696,1007.5817
108,G4979,1998-01-16,992.8451,965.67914
109,G4979,1998-01-19,959.4194,953.1452
110,G4979,1998-01-23,943.752,930.9655
111,G4979,1998-01-26,930.2719,903.04706
112,G4979,1998-01-30,893.8005,870.2383
113,G4979,1998-02-02,869.82825,845.07385
114,G4979,1998-02-06,841.4887,943.2455
115,G4979,1998-02-09,943.0714,1133.7073
116,G4979,1998-02-13,1126.0695,985.80994
117,G4979,1998-02-16,985.54095,842.85065
118,G4979,1998-02-20,805.8635,727.1487
119,G4979,1998-02-23,727.06903,688.14557
120,G4979,1998-02-27,684.47614,737.19525
121,G4979,1998-03-02,738.7048,964.5939
122,G4979,1998-03-06,1058.6827,1370.8857
123,G4979,1998-03-09,1394.534,1614.4645
124,G4979,1998-03-13,1622.5787,1496.4431
125,G4979,1998-03-16,1500.0878,1259.9777
126,G4979,1998-03-20,1178.1383,1025.9414
127,G4979,1998-03-23,1019.21796,953.2558
128,G4979,1998-03-27,874.4472,813.83716
129,G4979,1998-03-30,820.0024,765.75586
130,G4979,1998-04-03,790.4728,870.1104
131,G4979,1998-04-06,867.8132,833.0841
132,G4979,1998-04-10,762.62866,658.21893
133,G4979,1998-04-13,658.1542,620.26404
134,G4979,1998-04-17,668.3652,931.28186
135,G4979,1998-04-20,921.0905,947.192
136,G4979,1998-04-24,977.8311,1119.4509
137,G4979,1998-04-27,1114.8969,1141.0306
138,G4979,1998-05-01,1286.8215,1348.8904
139,G4979,1998-05-04,1369.9562,1338.0946
140,G4979,1998-05-08,1186.3285,2066.8591
141,G4979,1998-05-11,2007.2046,2394.1055
142,G4979,1998-05-15,2673.4443,2857.9756
143,G4979,1998-05-18,3574.2751,2805.3223
144,G4979,1998-05-22,2418.0562,1749.6919
145,G4979,1998-05-25,1702.824,1349.0083
146,G4979,1998-05-29,1263.6975,1205.5826
147,G4979,1998-06-01,1138.7854,1245.6786
148,G4979,1998-06-05,1295.2124,1309.297
149,G4979,1998-06-08,1328.958,1392.6537
150,G4979,1998-06-12,1333.5106,1628.9049
151,G4979,1998-06-15,1536.6726,1750.7705
152,G4979,1998-06-19,1790.0978,1828.0513
153,G4979,1998-06-22,2220.5867,2156.3281
154,G4979,1998-06-26,3233.357,3226.6453
155,G4979,1998-06-29,3346.688,3358.416
