,station,time,dis,dis7
0,G5081,1997-01-02,74.52754,70.35689
1,G5081,1997-01-05,69.23982,64.054535
2,G5081,1997-01-09,62.16639,57.902164
3,G5081,1997-01-12,57.857418,55.55327
4,G5081,1997-01-16,53.113804,51.250698
5,G5081,1997-01-19,56.34154,56.13822
6,G5081,1997-01-23,56.19407,51.492085
7,G5081,1997-01-26,58.202656,51.495895
8,G5081,1997-01-30,51.050903,47.019924
9,G5081,1997-02-02,47.85181,45.32784
10,G5081,1997-02-06,44.86953,43.851788
11,G5081,1997-02-09,43.84156,42.87754
12,G5081,1997-02-13,42.54396,42.056873
13,G5081,1997-02-16,42.18262,41.70833
14,G5081,1997-02-20,41.511814,40.93487
15,G5081,1997-02-23,41.097775,40.874516
16,G5081,1997-02-27,42.000065,41.467358
17,G5081,1997-03-02,43.109154,41.907864
18,G5081,1997-03-06,41.97488,41.519073
19,G5081,1997-03-09,42.247707,40.986034
20,G5081,1997-03-13,40.89697,125.57173
21,G5081,1997-03-16,69.25397,65.37327
22,G5081,1997-03-20,61.926407,227.55623
23,G5081,1997-03-23,247.18478,358.23184
24,G5081,1997-03-27,350.95352,444.51358
25,G5081,1997-03-30,446.74957,279.91995
26,G5081,1997-04-03,293.96667,550.67456
27,G5081,1997-04-06,696.2233,984.0613
28,G5081,1997-04-10,377.54886,215.30423
29,G5081,1997-04-13,247.71869,158.42609
30,G5081,1997-04-17,155.91705,203.89348
31,G5081,1997-04-20,670.50006,395.32758
32,G5081,1997-04-24,586.678,554.538
33,G5081,1997-04-27,581.2338,291.56564
34,G5081,1997-05-01,216.8238,159.69095
35,G5081,1997-05-04,181.23056,186.71687
36,G5081,1997-05-08,360.33807,304.72122
37,G5081,1997-05-11,267.8446,312.38586
38,G5081,1997-05-15,281.47455,178.5914
39,G5081,1997-05-18,184.82784,146.6007
40,G5081,1997-05-22,135.17638,150.20538
41,G5081,1997-05-25,200.4289,164.5353
42,G5081,1997-05-29,146.81133,111.606346
43,G5081,1997-06-01,148.13716,116.970245
44,G5081,1997-06-05,99.55458,105.1315
45,G5081,1997-06-08,89.6349,88.273384
46,G5081,1997-06-12,143.99509,152.89806
47,G5081,1997-06-15,189.43336,165.0924
48,G5081,1997-06-19,243.39563,252.18823
49,G5081,1997-06-22,136.60452,185.30426
50,G5081,1997-06-26,248.38043,399.3407
51,G5081,1997-06-29,463.67136,353.93625
52,G5081,1997-07-03,467.59827,480.4754
53,G5081,1997-07-06,676.1375,428.6456
54,G5081,1997-07-10,273.13028,225.77301
55,G5081,1997-07-13,228.70566,180.0223
56,G5081,1997-07-17,439.5753,360.31244
57,G5081,1997-07-20,497.91785,505.89044
58,G5081,1997-07-24,524.1146,328.8956
59,G5081,1997-07-27,430.78757,464.61465
60,G5081,1997-07-31,491.8718,471.10687
61,G5081,1997-08-03,641.65564,943.8348
62,G5081,1997-08-07,785.0588,518.413
63,G5081,1997-08-10,474.09204,410.22754
64,G5081,1997-08-14,575.2246,449.36353
65,G5081,1997-08-17,440.33105,540.3078
66,G5081,1997-08-21,641.21356,501.78857
67,G5081,1997-08-24,637.4268,491.56265
68,G5081,1997-08-28,518.5841,357.30496
69,G5081,1997-08-31,382.7714,390.30072
70,G5081,1997-09-04,442.79095,334.8826
71,G5081,1997-09-07,355.85852,326.81906
72,G5081,1997-09-11,414.36603,360.78558
73,G5081,1997-09-14,368.50528,398.3173
74,G5081,1997-09-18,368.0791,407.2928
75,G5081,1997-09-21,438.1829,384.11795
76,G5081,1997-09-25,359.72485,321.3466
77,G5081,1997-09-28,417.98285,370.9125
78,G5081,1997-10-02,368.74182,457.6409
79,G5081,1997-10-05,457.49564,427.42902
80,G5081,1997-10-09,419.90732,275.5548
81,G5081,1997-10-12,337.2671,468.21487
82,G5081,1997-10-16,537.6468,988.11346
83,G5081,1997-10-19,782.5967,699.1999
84,G5081,1997-10-23,774.8762,1166.8638
85,G5081,1997-10-26,844.4729,533.8884
86,G5081,1997-10-30,527.3573,460.4035
87,G5081,1997-11-02,391.08282,316.62793
88,G5081,1997-11-06,324.58417,541.82947
89,G5081,1997-11-09,431.75067,879.89246
90,G5081,1997-11-13,586.5574,511.00925
91,G5081,1997-11-16,585.59357,818.3019
92,G5081,1997-11-20,523.12823,549.8635
93,G5081,1997-11-23,597.5523,472.40665
94,G5081,1997-11-27,318.84802,240.10838
95,G5081,1997-11-30,248.58759,207.0118
96,G5081,1997-12-04,380.8559,262.23206
97,G5081,1997-12-07,247.58966,190.08815
98,G5081,1997-12-11,182.35783,159.39857
99,G5081,1997-12-14,161.57014,145.61256
100,G5081,1997-12-18,144.78677,133.43129
101,G5081,1997-12-21,138.22617,138.0097
102,G5081,1997-12-25,166.3824,138.56514
103,G5081,1997-12-28,124.72067,114.78544
104,G5081,1998-01-02,125.03952,111.49047
105,G5081,1998-01-05,119.271164,112.53516
106,G5081,1998-01-09,135.53934,179.36667
107,G5081,1998-01-12,195.15475,135.02782
108,G5081,1998-01-16,177.88264,124.95287
109,G5081,1998-01-19,159.91956,107.683586
110,G5081,1998-01-23,102.10943,85.321556
111,G5081,1998-01-26,86.6216,75.05763
112,G5081,1998-01-30,74.35659,66.35002
113,G5081,1998-02-02,67.72856,61.527378
114,G5081,1998-02-06,63.85508,70.36409
115,G5081,1998-02-09,74.657974,78.97266
116,G5081,1998-02-13,162.3526,204.69368
117,G5081,1998-02-16,203.94066,153.90517
118,G5081,1998-02-20,157.9047,94.737305
119,G5081,1998-02-23,99.74864,74.64591
120,G5081,1998-02-27,71.214714,82.94514
121,G5081,1998-03-02,68.87643,68.271286
122,G5081,1998-03-06,117.16481,89.03779
123,G5081,1998-03-09,69.528275,58.342434
124,G5081,1998-03-13,61.457176,56.532692
125,G5081,1998-03-16,55.245735,62.571068
126,G5081,1998-03-20,131.51122,90.61705
127,G5081,1998-03-23,89.729675,62.586563
128,G5081,1998-03-27,67.526985,56.42634
129,G5081,1998-03-30,57.132774,52.537086
130,G5081,1998-04-03,103.08669,79.80145
131,G5081,1998-04-06,71.43503,142.79706
132,G5081,1998-04-10,424.07056,184.03645
133,G5081,1998-04-13,153.81506,127.938774
134,G5081,1998-04-17,120.33896,146.81987
135,G5081,1998-04-20,240.8894,352.54596
136,G5081,1998-04-24,244.35913,173.24838
137,G5081,1998-04-27,197.6978,162.21832
138,G5081,1998-05-01,288.72305,772.2487
139,G5081,1998-05-04,385.6589,435.49783
140,G5081,1998-05-08,381.6571,435.44144
141,G5081,1998-05-11,366.48868,655.11005
142,G5081,1998-05-15,298.4509,162.95206
143,G5081,1998-05-18,207.1612,134.85207
144,G5081,1998-05-22,149.86148,113.460205
145,G5081,1998-05-25,134.49178,107.40619
146,G5081,1998-05-29,129.11015,155.24469
147,G5081,1998-06-01,238.26233,133.3414
148,G5081,1998-06-05,134.14487,146.51988
149,G5081,1998-06-08,139.89435,127.36156
150,G5081,1998-06-12,149.67447,136.86038
151,G5081,1998-06-15,130.01936,142.5134
152,G5081,1998-06-19,166.36298,245.78157
153,G5081,1998-06-22,209.88432,230.73691
154,G5081,1998-06-26,242.50484,231.73909
155,G5081,1998-06-29,183.6509,286.7246
156,G5081,1998-07-03,339.38876,386.02432
157,G5081,1998-07-06,248.09973,345.27737
158,G5081,1998-07-10,350.5319,378.1178
159,G5081,1998-07-13,380.01236,475.3296
160,G5081,1998-07-17,630.8082,692.1409
161,G5081,1998-07-20,651.96924,586.3113
162,G5081,1998-07-24,662.7561,624.05896
163,G5081,1998-07-27,743.9267,1015.3537
164,G5081,1998-07-31,881.7341,821.8794
165,G5081,1998-08-03,773.3401,888.3193
166,G5081,1998-08-07,856.6415,830.6609
167,G5081,1998-08-10,876.7278,779.99786
