,station,time,dis,dis7
0,G1053,1997-01-02,91.36856,86.94965
1,G1053,1997-01-05,87.58864,81.6946
2,G1053,1997-01-09,80.434975,74.91874
3,G1053,1997-01-12,75.20646,70.58163
4,G1053,1997-01-16,69.77503,76.99395
5,G1053,1997-01-19,81.41821,84.86742
6,G1053,1997-01-23,128.82927,92.254456
7,G1053,1997-01-26,123.305,99.72937
8,G1053,1997-01-30,98.9792,87.602486
9,G1053,1997-02-02,86.7725,78.324875
10,G1053,1997-02-06,75.61656,68.86202
11,G1053,1997-02-09,68.76535,62.57608
12,G1053,1997-02-13,60.66169,55.108135
13,G1053,1997-02-16,55.47365,50.500465
14,G1053,1997-02-20,48.950726,45.211098
15,G1053,1997-02-23,44.8847,41.63131
16,G1053,1997-02-27,40.145077,35.421154
17,G1053,1997-03-02,35.61275,32.33245
18,G1053,1997-03-06,31.37269,30.130337
19,G1053,1997-03-09,30.914223,32.698013
20,G1053,1997-03-13,29.430126,36.12672
21,G1053,1997-03-16,30.19573,43.313705
22,G1053,1997-03-20,46.24003,74.18083
23,G1053,1997-03-23,61.316174,110.58361
24,G1053,1997-03-27,339.48032,309.6492
25,G1053,1997-03-30,396.49475,371.06363
26,G1053,1997-04-03,371.3111,363.2123
27,G1053,1997-04-06,439.7835,499.75232
28,G1053,1997-04-10,349.43668,311.82605
29,G1053,1997-04-13,319.87988,278.46274
30,G1053,1997-04-17,271.643,230.22052
31,G1053,1997-04-20,243.53348,214.8496
32,G1053,1997-04-24,236.12852,243.31248
33,G1053,1997-04-27,264.62744,236.018
34,G1053,1997-05-01,242.44824,212.44504
35,G1053,1997-05-04,213.63782,182.67012
36,G1053,1997-05-08,175.16011,158.89975
37,G1053,1997-05-11,154.81345,138.79626
38,G1053,1997-05-15,133.95494,120.19421
39,G1053,1997-05-18,121.0192,112.202354
40,G1053,1997-05-22,109.80312,102.080414
41,G1053,1997-05-25,102.652824,96.7538
42,G1053,1997-05-29,95.562164,93.82727
43,G1053,1997-06-01,98.250824,96.77506
44,G1053,1997-06-05,95.87742,94.54045
45,G1053,1997-06-08,91.91447,85.13819
46,G1053,1997-06-12,84.014404,84.84123
47,G1053,1997-06-15,76.35985,77.91022
48,G1053,1997-06-19,72.25975,82.17555
49,G1053,1997-06-22,74.432396,86.18606
50,G1053,1997-06-26,86.213135,106.20812
