"pcode","date","zero_shifts","district","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","rainfall_6days","rainfall_9days","anomaly","flood","F0031","F0032","F0033","F0034","F0035","F0036","F0037","F0038","F0039","F0040","F0041","F0042","G5196","G5200","G6106"
"21UGA013005",1999-01-11,0.280563090216946,"KATAKWI",1.61449999070503,7.74611895453762,2.47555684438893,1.89506308092198,9.64118203545959,12.1167388798485,12.1478117388739,12.1478117388739,0,NA,NA,NA,NA,49.95389,NA,NA,NA,NA,NA,NA,NA,NA,0.00039219254,21.124048,0.6434623
"21UGA013005",1999-01-12,0.523646140434373,"KATAKWI",0.280563090216946,1.61449999070503,7.74611895453762,0.804209230651319,2.41870922135635,10.164828175894,10.1837366792518,10.1837366792518,0,NA,NA,NA,NA,45.60317,NA,NA,NA,NA,NA,NA,NA,NA,0.00046136457,19.78453,0.6952796
"21UGA013005",1999-01-13,1.48817924109983,"KATAKWI",0.523646140434373,0.280563090216946,1.61449999070503,2.0118253815342,2.29238847175115,3.90688846245618,6.38244530684511,6.41351816587045,0,NA,NA,NA,NA,45.60317,NA,NA,NA,NA,NA,NA,NA,NA,0.00046136457,19.78453,0.6952796
"21UGA013005",1999-01-14,0.179947061270056,"KATAKWI",1.48817924109983,0.523646140434373,0.280563090216946,1.66812630236989,2.19177244280426,2.4723355330212,10.2184544875588,10.268435849942,0,NA,NA,NA,NA,45.60317,NA,NA,NA,NA,NA,NA,NA,NA,0.00046136457,19.78453,0.6952796
"21UGA013005",1999-01-15,2.14987194605277,"KATAKWI",0.179947061270056,1.48817924109983,0.523646140434373,2.32981900732283,3.81799824842266,4.34164438885703,5.95614437956206,8.45060972730878,0,NA,NA,NA,NA,45.60317,NA,NA,NA,NA,NA,NA,NA,NA,0.00046136457,19.78453,0.6952796
"21UGA013005",1999-01-16,0.159862710388613,"KATAKWI",2.14987194605277,0.179947061270056,1.48817924109983,2.30973465644138,2.48968171771144,3.97786095881127,4.25842404902822,14.4800998479548,0,NA,NA,NA,NA,40.557503,NA,NA,NA,NA,NA,NA,NA,NA,0.0005812592,23.1636,0.7474448
"21UGA013005",1999-01-17,0.490126851914634,"KATAKWI",0.159862710388613,2.14987194605277,0.179947061270056,0.649989562303247,2.79986150835602,2.97980856962607,3.50345471006045,12.8640736553031,0,NA,NA,NA,NA,40.557503,NA,NA,NA,NA,NA,NA,NA,NA,0.0005812592,23.1636,0.7474448
"21UGA013005",1999-01-18,0.551122860505547,"KATAKWI",0.490126851914634,0.159862710388613,2.14987194605277,1.04124971242018,1.20111242280879,3.35098436886156,4.83916360996139,6.73422669088337,0,NA,NA,NA,NA,40.557503,NA,NA,NA,NA,NA,NA,NA,NA,0.0005812592,23.1636,0.7474448
"21UGA013005",1999-01-19,1.16669717808844,"KATAKWI",0.551122860505547,0.490126851914634,0.159862710388613,1.71782003859399,2.20794689050862,2.36780960089723,2.54775666216729,3.35196589281861,0,NA,NA,NA,NA,37.777485,NA,NA,NA,NA,NA,NA,NA,NA,0.0006260773,26.264156,0.77111125
"21UGA013005",1999-01-20,0,"KATAKWI",1.16669717808844,0.551122860505547,0.490126851914634,1.16669717808844,1.71782003859399,2.20794689050862,4.35781883656139,6.36964421809559,0,NA,NA,NA,NA,37.777485,NA,NA,NA,NA,NA,NA,NA,NA,0.0006260773,26.264156,0.77111125
"21UGA013005",1999-01-21,0,"KATAKWI",0,1.16669717808844,0.551122860505547,0,1.16669717808844,1.71782003859399,1.8776827489826,3.54580905135249,0,NA,NA,NA,NA,37.777485,NA,NA,NA,NA,NA,NA,NA,NA,0.0006260773,26.264156,0.77111125
"21UGA013005",1999-01-22,0,"KATAKWI",0,0,1.16669717808844,0,0,1.16669717808844,1.65682403000307,3.9866430373259,0,NA,NA,NA,NA,37.777485,NA,NA,NA,NA,NA,NA,NA,NA,0.0006260773,26.264156,0.77111125
"21UGA013005",1999-01-23,0,"KATAKWI",0,0,0,0,0,0,0.551122860505547,2.86085751694693,0,NA,NA,NA,NA,34.928642,NA,NA,NA,NA,NA,NA,NA,NA,0.00069898507,26.14806,0.7490033
"21UGA013005",1999-01-24,0,"KATAKWI",0,0,0,0,0,0,1.16669717808844,1.81668674039169,0,NA,NA,NA,NA,34.928642,NA,NA,NA,NA,NA,NA,NA,NA,0.00069898507,26.14806,0.7490033
"21UGA013005",1999-01-25,0,"KATAKWI",0,0,0,0,0,0,0,1.04124971242018,0,NA,NA,NA,NA,34.928642,NA,NA,NA,NA,NA,NA,NA,NA,0.00069898507,26.14806,0.7490033
"21UGA013005",1999-01-26,0,"KATAKWI",0,0,0,0,0,0,0,1.71782003859399,0,NA,NA,NA,NA,33.164448,NA,NA,NA,NA,NA,NA,NA,NA,0.00071560254,20.362028,0.68957305
"21UGA013005",1999-01-27,0,"KATAKWI",0,0,0,0,0,0,0,1.16669717808844,0,NA,NA,NA,NA,33.164448,NA,NA,NA,NA,NA,NA,NA,NA,0.00071560254,20.362028,0.68957305
"21UGA013005",1999-01-28,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,33.164448,NA,NA,NA,NA,NA,NA,NA,NA,0.00071560254,20.362028,0.68957305
"21UGA013005",1999-01-29,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,33.164448,NA,NA,NA,NA,NA,NA,NA,NA,0.00071560254,20.362028,0.68957305
"21UGA013005",1999-01-30,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,30.856182,NA,NA,NA,NA,NA,NA,NA,NA,0.0006634377,15.043139,0.6245055
"21UGA013005",1999-01-31,0.0808102240025158,"KATAKWI",0,0,0,0.0808102240025158,0.0808102240025158,0.0808102240025158,0.0808102240025158,0.0808102240025158,0,NA,NA,NA,NA,30.856182,NA,NA,NA,NA,NA,NA,NA,NA,0.0006634377,15.043139,0.6245055
"21UGA013005",1999-02-01,0,"KATAKWI",0.0808102240025158,0,0,0.0808102240025158,0.0808102240025158,0.0808102240025158,0.0808102240025158,0.0808102240025158,0,NA,NA,NA,NA,30.856182,NA,NA,NA,NA,NA,NA,NA,NA,0.0006634377,15.043139,0.6245055
"21UGA013005",1999-02-02,0,"KATAKWI",0,0.0808102240025158,0,0,0.0808102240025158,0.0808102240025158,0.0808102240025158,0.0808102240025158,0,NA,NA,NA,NA,27.853016,NA,NA,NA,NA,NA,NA,NA,NA,0.00015094939,11.120101,0.50618756
"21UGA013005",1999-02-03,0,"KATAKWI",0,0,0.0808102240025158,0,0,0.0808102240025158,0.0808102240025158,0.0808102240025158,0,NA,NA,NA,NA,27.853016,NA,NA,NA,NA,NA,NA,NA,NA,0.00015094939,11.120101,0.50618756
"21UGA013005",1999-02-04,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,27.853016,NA,NA,NA,NA,NA,NA,NA,NA,0.00015094939,11.120101,0.50618756
"21UGA013005",1999-02-05,0,"KATAKWI",0,0,0,0,0,0,0.0808102240025158,0.0808102240025158,0,NA,NA,NA,NA,27.853016,NA,NA,NA,NA,NA,NA,NA,NA,0.00015094939,11.120101,0.50618756
"21UGA013005",1999-02-06,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,22.487207,NA,NA,NA,NA,NA,NA,NA,NA,2.986356e-05,6.751712,0.2536556
"21UGA013005",1999-02-07,0,"KATAKWI",0,0,0,0,0,0,0,0.0808102240025158,0,NA,NA,NA,NA,22.487207,NA,NA,NA,NA,NA,NA,NA,NA,2.986356e-05,6.751712,0.2536556
"21UGA013005",1999-02-08,0,"KATAKWI",0,0,0,0,0,0,0,0.0808102240025158,0,NA,NA,NA,NA,22.487207,NA,NA,NA,NA,NA,NA,NA,NA,2.986356e-05,6.751712,0.2536556
"21UGA013005",1999-02-09,0.546995614615964,"KATAKWI",0,0,0,0.546995614615964,0.546995614615964,0.546995614615964,0.546995614615964,0.546995614615964,0,NA,NA,NA,NA,19.462784,NA,NA,NA,NA,NA,NA,NA,NA,2.5020485e-05,4.8021154,0.13738604
"21UGA013005",1999-02-10,0.661554195175708,"KATAKWI",0.546995614615964,0,0,1.20854980979167,1.20854980979167,1.20854980979167,1.20854980979167,1.20854980979167,0,NA,NA,NA,NA,19.462784,NA,NA,NA,NA,NA,NA,NA,NA,2.5020485e-05,4.8021154,0.13738604
"21UGA013005",1999-02-11,2.29739478608252,"KATAKWI",0.661554195175708,0.546995614615964,0,2.95894898125823,3.50594459587419,3.50594459587419,3.50594459587419,3.50594459587419,0,NA,NA,NA,NA,19.462784,NA,NA,NA,NA,NA,NA,NA,NA,2.5020485e-05,4.8021154,0.13738604
"21UGA013005",1999-02-12,0.218640461102338,"KATAKWI",2.29739478608252,0.661554195175708,0.546995614615964,2.51603524718486,3.17758944236057,3.72458505697653,3.72458505697653,3.72458505697653,0,NA,NA,NA,NA,19.462784,NA,NA,NA,NA,NA,NA,NA,NA,2.5020485e-05,4.8021154,0.13738604
"21UGA013005",1999-02-13,0.0176408331159135,"KATAKWI",0.218640461102338,2.29739478608252,0.661554195175708,0.236281294218252,2.53367608030077,3.19523027547648,3.19523027547648,3.19523027547648,0,NA,NA,NA,NA,17.079935,NA,NA,NA,NA,NA,NA,NA,NA,2.0276468e-05,4.5116467,0.10317049
"21UGA013005",1999-02-14,0.155768435102114,"KATAKWI",0.0176408331159135,0.218640461102338,2.29739478608252,0.173409268218027,0.392049729320366,2.68944451540289,3.23644013001885,3.23644013001885,0,NA,NA,NA,NA,17.079935,NA,NA,NA,NA,NA,NA,NA,NA,2.0276468e-05,4.5116467,0.10317049
"21UGA013005",1999-02-15,0.201756956963472,"KATAKWI",0.155768435102114,0.0176408331159135,0.218640461102338,0.357525392065586,0.3751662251815,0.593806686283837,1.25536088145955,1.25536088145955,0,NA,NA,NA,NA,17.079935,NA,NA,NA,NA,NA,NA,NA,NA,2.0276468e-05,4.5116467,0.10317049
"21UGA013005",1999-02-16,0,"KATAKWI",0.201756956963472,0.155768435102114,0.0176408331159135,0.201756956963472,0.357525392065586,0.3751662251815,2.67256101126402,3.21955662587998,0,NA,NA,NA,NA,15.407622,NA,NA,NA,NA,NA,NA,NA,NA,1.7238757e-05,4.834211,0.055989202
"21UGA013005",1999-02-17,0,"KATAKWI",0,0.201756956963472,0.155768435102114,0,0.201756956963472,0.357525392065586,0.576165853167924,1.7847156629596,0,NA,NA,NA,NA,15.407622,NA,NA,NA,NA,NA,NA,NA,NA,1.7238757e-05,4.834211,0.055989202
"21UGA013005",1999-02-18,0.0179392216910779,"KATAKWI",0,0,0.201756956963472,0.0179392216910779,0.0179392216910779,0.21969617865455,0.237337011770463,3.19628599302869,0,NA,NA,NA,NA,15.407622,NA,NA,NA,NA,NA,NA,NA,NA,1.7238757e-05,4.834211,0.055989202
"21UGA013005",1999-02-19,0.0179392216910779,"KATAKWI",0.0179392216910779,0,0,0.0358784433821558,0.0358784433821558,0.0358784433821558,0.19164687848427,2.70768212566913,0,NA,NA,NA,NA,15.407622,NA,NA,NA,NA,NA,NA,NA,NA,1.7238757e-05,4.834211,0.055989202
"21UGA013005",1999-02-20,0.0234138767484208,"KATAKWI",0.0179392216910779,0.0179392216910779,0,0.0413530984394987,0.0592923201305766,0.0592923201305766,0.261049277094049,0.4973305713123,0,NA,NA,NA,NA,11.47807,NA,NA,NA,NA,NA,NA,NA,NA,1.3988155e-05,2.152909,0.012522544
"21UGA013005",1999-02-21,0,"KATAKWI",0.0234138767484208,0.0179392216910779,0.0179392216910779,0.0234138767484208,0.0413530984394987,0.0592923201305766,0.0592923201305766,0.232701588348604,0,NA,NA,NA,NA,11.47807,NA,NA,NA,NA,NA,NA,NA,NA,1.3988155e-05,2.152909,0.012522544
"21UGA013005",1999-02-22,0,"KATAKWI",0,0.0234138767484208,0.0179392216910779,0,0.0234138767484208,0.0413530984394987,0.0413530984394987,0.398878490505085,0,NA,NA,NA,NA,11.47807,NA,NA,NA,NA,NA,NA,NA,NA,1.3988155e-05,2.152909,0.012522544
"21UGA013005",1999-02-23,0.163000831469684,"KATAKWI",0,0,0.0234138767484208,0.163000831469684,0.163000831469684,0.186414708218105,0.204353929909183,0.406110886872655,0,NA,NA,NA,NA,9.887931,NA,NA,NA,NA,NA,NA,NA,NA,1.2031743e-05,1.7905251,0.012247037
"21UGA013005",1999-02-24,1.3727723511172,"KATAKWI",0.163000831469684,0,0,1.53577318258688,1.53577318258688,1.53577318258688,1.55371240427796,1.55371240427796,0,NA,NA,NA,NA,9.887931,NA,NA,NA,NA,NA,NA,NA,NA,1.2031743e-05,1.7905251,0.012247037
"21UGA013005",1999-02-25,1.44006098626365,"KATAKWI",1.3727723511172,0.163000831469684,0,2.81283333738085,2.97583416885053,2.97583416885053,2.99924804559895,3.01718726729003,0,NA,NA,NA,NA,9.887931,NA,NA,NA,NA,NA,NA,NA,NA,1.2031743e-05,1.7905251,0.012247037
"21UGA013005",1999-02-26,0.0643985815451179,"KATAKWI",1.44006098626365,1.3727723511172,0.163000831469684,1.50445956780877,2.87723191892597,3.04023275039565,3.04023275039565,3.07611119377781,0,NA,NA,NA,NA,9.887931,NA,NA,NA,NA,NA,NA,NA,NA,1.2031743e-05,1.7905251,0.012247037
"21UGA013005",1999-02-27,2.09933392363535,"KATAKWI",0.0643985815451179,1.44006098626365,1.3727723511172,2.16373250518047,3.60379349144412,4.97656584256132,4.97656584256132,5.01791894100082,0,NA,NA,NA,NA,8.550164,NA,NA,NA,NA,NA,NA,NA,NA,9.917241e-06,2.1668801,0.011649333
"21UGA013005",1999-02-28,2.03714445879762,"KATAKWI",2.09933392363535,0.0643985815451179,1.44006098626365,4.13647838243297,4.20087696397809,5.64093795024174,5.80393878171142,5.82735265845984,0,NA,NA,NA,NA,8.550164,NA,NA,NA,NA,NA,NA,NA,NA,9.917241e-06,2.1668801,0.011649333
"21UGA013005",1999-03-01,1.06155672509905,"KATAKWI",2.03714445879762,2.09933392363535,0.0643985815451179,3.09870118389667,5.19803510753202,5.26243368907714,6.63520604019434,6.63520604019434,0,NA,NA,NA,NA,8.550164,NA,NA,NA,NA,NA,NA,NA,NA,9.917241e-06,2.1668801,0.011649333
"21UGA013005",1999-03-02,3.54591090880649,"KATAKWI",1.06155672509905,2.03714445879762,2.09933392363535,4.60746763390554,6.64461209270316,8.74394601633851,10.1840070026022,10.3470078340718,0,NA,NA,NA,NA,6.8372307,NA,NA,NA,NA,NA,NA,NA,NA,1.0831046e-05,2.783534,0.0053979186
"21UGA013005",1999-03-03,1.31184156646191,"KATAKWI",3.54591090880649,1.06155672509905,2.03714445879762,4.8577524752684,5.91930920036745,7.95645365916507,8.02085224071019,9.55662542329707,0,NA,NA,NA,NA,6.8372307,NA,NA,NA,NA,NA,NA,NA,NA,1.0831046e-05,2.783534,0.0053979186
"21UGA013005",1999-03-04,0.705181771936551,"KATAKWI",1.31184156646191,3.54591090880649,1.06155672509905,2.01702333839846,5.56293424720495,6.624490972304,8.72382489593935,11.5366582333202,0,NA,NA,NA,NA,6.8372307,NA,NA,NA,NA,NA,NA,NA,NA,1.0831046e-05,2.783534,0.0053979186
"21UGA013005",1999-03-05,0.15715860648894,"KATAKWI",0.705181771936551,1.31184156646191,3.54591090880649,0.862340378425491,2.1741819448874,5.72009285369389,7.75723731249151,9.26169688030028,0,NA,NA,NA,NA,6.8372307,NA,NA,NA,NA,NA,NA,NA,NA,1.0831046e-05,2.783534,0.0053979186
"21UGA013005",1999-03-06,1.90464605176953,"KATAKWI",0.15715860648894,0.705181771936551,1.31184156646191,2.06180465825847,2.76698643019502,4.07882799665693,5.14038472175598,7.30411722693645,0,NA,NA,NA,NA,1.5378631,NA,NA,NA,NA,NA,NA,NA,NA,1.3328056e-05,0.5944266,3.8801543e-05
"21UGA013005",1999-03-07,4.82627359511147,"KATAKWI",1.90464605176953,0.15715860648894,0.705181771936551,6.730919646881,6.88807825336994,7.59326002530649,11.139170934113,15.275649316546,0,NA,NA,NA,NA,1.5378631,NA,NA,NA,NA,NA,NA,NA,NA,1.3328056e-05,0.5944266,3.8801543e-05
"21UGA013005",1999-03-08,6.88556415833218,"KATAKWI",4.82627359511147,1.90464605176953,0.15715860648894,11.7118377534436,13.6164838052132,13.7736424117021,15.085483978164,18.1841851620607,0,NA,NA,NA,NA,1.5378631,NA,NA,NA,NA,NA,NA,NA,NA,1.3328056e-05,0.5944266,3.8801543e-05
"21UGA013005",1999-03-09,8.38098101481585,"KATAKWI",6.88556415833218,4.82627359511147,1.90464605176953,15.266545173148,20.0928187682595,21.997464820029,22.7026465919656,27.3101142258711,0,NA,NA,NA,NA,0.1462801,NA,NA,NA,NA,NA,NA,NA,NA,0.006377507,0.5320437,4.0504947e-05
"21UGA013005",1999-03-10,8.24561388190364,"KATAKWI",8.38098101481585,6.88556415833218,4.82627359511147,16.6265948967195,23.5121590550517,28.3384326501631,28.4955912566521,33.3533437319205,0,NA,NA,NA,NA,0.1462801,NA,NA,NA,NA,NA,NA,NA,NA,0.006377507,0.5320437,4.0504947e-05
"21UGA013005",1999-03-11,3.92550403366626,"KATAKWI",8.24561388190364,8.38098101481585,6.88556415833218,12.1711179155699,20.5520989303858,27.4376630887179,29.3423091404875,31.3593324788859,0,NA,NA,NA,NA,0.1462801,NA,NA,NA,NA,NA,NA,NA,NA,0.006377507,0.5320437,4.0504947e-05
"21UGA013005",1999-03-12,7.13889412863154,"KATAKWI",3.92550403366626,8.24561388190364,8.38098101481585,11.0643981622978,19.3100120442014,27.6909930590173,32.5172666541288,33.3796070325543,0,NA,NA,NA,NA,0.1462801,NA,NA,NA,NA,NA,NA,NA,NA,0.006377507,0.5320437,4.0504947e-05
"21UGA013005",1999-03-13,2.60070645070412,"KATAKWI",7.13889412863154,3.92550403366626,8.24561388190364,9.73960057933566,13.6651046130019,21.9107184949056,28.7962826532377,30.8580873114962,0,NA,NA,NA,NA,0.023671512,NA,NA,NA,NA,NA,NA,NA,NA,0.006545164,21.388857,0.000118406315
"21UGA013005",1999-03-14,9.49001479820466,"KATAKWI",2.60070645070412,7.13889412863154,3.92550403366626,12.0907212489088,19.2296153775403,23.1551194112066,31.5361004260224,38.2670200729034,0,NA,NA,NA,NA,0.023671512,NA,NA,NA,NA,NA,NA,NA,NA,0.006545164,21.388857,0.000118406315
"21UGA013005",1999-03-15,7.7881756480311,"KATAKWI",9.49001479820466,2.60070645070412,7.13889412863154,17.2781904462358,19.8788968969399,27.0177910255714,35.2634049074751,46.9752426609187,0,NA,NA,NA,NA,0.023671512,NA,NA,NA,NA,NA,NA,NA,NA,0.006545164,21.388857,0.000118406315
"21UGA013005",1999-03-16,0.752603524839374,"KATAKWI",7.7881756480311,9.49001479820466,2.60070645070412,8.54077917287047,18.0307939710751,20.6315004217793,24.5570044554455,39.8235496285935,0,NA,NA,NA,NA,0.072205625,NA,NA,NA,NA,NA,NA,NA,NA,0.014273859,76.40214,0.059631526
"21UGA013005",1999-03-17,8.50267095229995,"KATAKWI",0.752603524839374,7.7881756480311,9.49001479820466,9.25527447713932,17.0434501251704,26.5334649233751,33.6723590520066,50.2989539487261,0,NA,NA,NA,NA,0.072205625,NA,NA,NA,NA,NA,NA,NA,NA,0.014273859,76.40214,0.059631526
"21UGA013005",1999-03-18,2.61246798743664,"KATAKWI",8.50267095229995,0.752603524839374,7.7881756480311,11.1151389397366,11.867742464576,19.6559181126071,22.2566245633112,34.4277424788811,0,NA,NA,NA,NA,0.072205625,NA,NA,NA,NA,NA,NA,NA,NA,0.014273859,76.40214,0.059631526
"21UGA013005",1999-03-19,0.0567220190881004,"KATAKWI",2.61246798743664,8.50267095229995,0.752603524839374,2.66919000652474,11.1718609588247,11.9244644836641,21.4144792818687,32.4788774441665,0,NA,NA,NA,NA,0.072205625,NA,NA,NA,NA,NA,NA,NA,NA,0.014273859,76.40214,0.059631526
"21UGA013005",1999-03-20,0,"KATAKWI",0.0567220190881004,2.61246798743664,8.50267095229995,0.0567220190881004,2.66919000652474,11.1718609588247,18.9600366068558,28.6996371861914,0,NA,NA,NA,NA,0.119747944,NA,NA,NA,NA,NA,NA,NA,NA,0.0072214752,59.145794,1.6797245
"21UGA013005",1999-03-21,0.0679877643853846,"KATAKWI",0,0.0567220190881004,2.61246798743664,0.0679877643853846,0.124709783473485,2.73717777091013,3.4897812957495,15.5805025446583,0,NA,NA,NA,NA,0.119747944,NA,NA,NA,NA,NA,NA,NA,NA,0.0072214752,59.145794,1.6797245
"21UGA013005",1999-03-22,0.0236282895988142,"KATAKWI",0.0679877643853846,0,0.0567220190881004,0.0916160539841988,0.0916160539841988,0.148338073072299,8.65100902537225,25.929199471608,0,NA,NA,NA,NA,0.119747944,NA,NA,NA,NA,NA,NA,NA,NA,0.0072214752,59.145794,1.6797245
"21UGA013005",1999-03-23,0,"KATAKWI",0.0236282895988142,0.0679877643853846,0,0.0236282895988142,0.0916160539841988,0.0916160539841988,2.70408404142084,11.2448632142913,0,NA,NA,NA,NA,0.63851273,NA,NA,NA,NA,NA,NA,NA,NA,0.0043535694,39.620205,1.4483595
"21UGA013005",1999-03-24,0,"KATAKWI",0,0.0236282895988142,0.0679877643853846,0,0.0236282895988142,0.0916160539841988,0.148338073072299,9.40361255021162,0,NA,NA,NA,NA,0.63851273,NA,NA,NA,NA,NA,NA,NA,NA,0.0043535694,39.620205,1.4483595
"21UGA013005",1999-03-25,0,"KATAKWI",0,0,0.0236282895988142,0,0,0.0236282895988142,0.0236282895988142,11.1387672293354,0,NA,NA,NA,NA,0.63851273,NA,NA,NA,NA,NA,NA,NA,NA,0.0043535694,39.620205,1.4483595
"21UGA013005",1999-03-26,2.25352471412068,"KATAKWI",0,0,0,2.25352471412068,2.25352471412068,2.25352471412068,2.32151247850606,4.99070248503081,0,NA,NA,NA,NA,0.63851273,NA,NA,NA,NA,NA,NA,NA,NA,0.0043535694,39.620205,1.4483595
"21UGA013005",1999-03-27,13.0068012794978,"KATAKWI",2.25352471412068,0,0,15.2603259936185,15.2603259936185,15.2603259936185,15.2839542832173,15.3406763023054,0,NA,NA,NA,NA,3.006142,NA,NA,NA,NA,NA,NA,NA,NA,0.0026181357,16.143467,0.38875952
"21UGA013005",1999-03-28,1.96979682344786,"KATAKWI",13.0068012794978,2.25352471412068,0,14.9765981029457,17.2301228170663,17.2301228170663,17.2301228170663,17.2981105814517,0,NA,NA,NA,NA,3.006142,NA,NA,NA,NA,NA,NA,NA,NA,0.0026181357,16.143467,0.38875952
"21UGA013005",1999-03-29,2.08216382349041,"KATAKWI",1.96979682344786,13.0068012794978,2.25352471412068,4.05196064693827,17.0587619264361,19.3122866405567,19.3122866405567,19.4039026945409,0,NA,NA,NA,NA,3.006142,NA,NA,NA,NA,NA,NA,NA,NA,0.0026181357,16.143467,0.38875952
"21UGA013005",1999-03-30,5.73137784138532,"KATAKWI",2.08216382349041,1.96979682344786,13.0068012794978,7.81354166487573,9.78333848832359,22.7901397678214,22.7901397678214,22.8137680574202,0,NA,NA,NA,NA,5.8410673,NA,NA,NA,NA,NA,NA,NA,NA,0.0026616508,19.361216,0.07024975
"21UGA013005",1999-03-31,7.22334042468541,"KATAKWI",5.73137784138532,2.08216382349041,1.96979682344786,12.9547182660707,15.0368820895611,17.006678913009,19.2602036271297,19.2602036271297,0,NA,NA,NA,NA,5.8410673,NA,NA,NA,NA,NA,NA,NA,NA,0.0026616508,19.361216,0.07024975
"21UGA013005",1999-04-01,4.41014466957307,"KATAKWI",7.22334042468541,5.73137784138532,2.08216382349041,11.6334850942585,17.3648629356438,19.4470267591342,32.453828038632,32.453828038632,0,NA,NA,NA,NA,5.8410673,NA,NA,NA,NA,NA,NA,NA,NA,0.0026616508,19.361216,0.07024975
"21UGA013005",1999-04-02,1.7435400311376,"KATAKWI",4.41014466957307,7.22334042468541,5.73137784138532,6.15368470071067,13.3770251253961,19.1084029667814,21.0781997902293,23.3317245043499,0,NA,NA,NA,NA,5.8410673,NA,NA,NA,NA,NA,NA,NA,NA,0.0026616508,19.361216,0.07024975
"21UGA013005",1999-04-03,0,"KATAKWI",1.7435400311376,4.41014466957307,7.22334042468541,1.7435400311376,6.15368470071067,13.3770251253961,15.4591889488865,30.719514942505,0,NA,NA,NA,NA,8.285966,NA,NA,NA,NA,NA,NA,NA,NA,0.08325782,252.5631,0.014425679
"21UGA013005",1999-04-04,0,"KATAKWI",0,1.7435400311376,4.41014466957307,0,1.7435400311376,6.15368470071067,11.885062542096,26.8616606450417,0,NA,NA,NA,NA,8.285966,NA,NA,NA,NA,NA,NA,NA,NA,0.08325782,252.5631,0.014425679
